scenario_key,scenario_label,source_column,feature_mode,validation_design,repeat,analysis_source_id,source_rows,source_mae,source_mse,source_bias,source_rmse
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,1,doi:10.1038/s41598-020-65050-9,18,24.18081088126837,724.5177459330571,24.18081088126837,26.91686731276612
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,1,doi:10.1038/srep29977,3,12.531801952767461,199.91481463351602,-1.0549640240872076,14.139123545450616
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,1,doi:10.1039/c3bm00012e,6,23.980905898810665,602.3700515722642,-23.980905898810665,24.543228222307352
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,1,doi:10.1039/c4bm00234b,3,19.126733488353207,644.8478613228469,18.75802793690872,25.39385479447433
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,1,doi:10.1088/0960-1317/22/8/085014,4,6.784530894220559,48.25820929499871,-6.784530894220559,6.946812887576482
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,1,doi:10.1088/1758-5082/5/2/025004,3,14.522397432659963,214.1801675388084,-14.522397432659963,14.634895542463171
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,1,doi:10.1088/1758-5082/6/2/024105,9,6.913542837902843,65.72838984171426,-0.40037237614242016,8.107304721158213
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,1,doi:10.1088/1758-5082/6/3/035001,4,16.95415431753296,387.9006668679783,-6.533791252145208,19.695194004324463
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,1,doi:10.1088/1758-5090/7/4/044101,3,29.61187686339259,1079.6766197647096,-15.120870721818124,32.85843300835737
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,1,doi:10.1088/1758-5090/7/4/044102,10,7.800726788315551,86.95037739736162,0.8723228006244874,9.324718622959173
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,1,doi:10.1088/1758-5090/7/4/045012,11,7.980332886339639,97.30087278155251,-3.2090049026062193,9.864120476836874
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,1,doi:10.1088/1758-5090/8/3/035020,14,36.73683076997735,2165.9038913298805,35.68513295293989,46.5392725698402
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,1,doi:10.1088/1758-5090/8/4/045001,4,8.879606032812202,95.49964503932402,3.5942288395328004,9.77239198146104
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,1,doi:10.1088/1758-5090/8/4/045002,4,5.043376996779453,40.30047548815347,5.043376996779453,6.348265549593327
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,1,doi:10.1088/1758-5090/8/4/045005,1,7.766550525503874,60.3193070652045,-7.766550525503874,7.766550525503874
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,1,doi:10.1088/1758-5090/aa7b1d,8,7.4694962974963754,63.23993896051837,-7.4694962974963754,7.952354303004763
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,1,doi:10.1088/1758-5090/aacd30,6,13.070984804672426,181.65482781421738,-13.070984804672426,13.47793855952079
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,1,doi:10.1088/1758-5090/ab0692,4,11.865000000000002,189.06346757771553,-6.52032636320795,13.750035184599184
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,1,doi:10.1088/1758-5090/ab15cb,6,1.97759456028538,8.708816714385083,-1.8881671377079599,2.9510704353480084
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,1,doi:10.1088/1758-5090/ab19fd,8,10.082571157694442,213.36323771317262,8.351640552522142,14.606958537394862
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,1,doi:10.1088/1758-5090/ab2622,9,7.242415811967678,60.40775280068559,-7.242415811967678,7.772242456375483
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,1,doi:10.1088/1758-5090/ab38ef,1,14.972764286599071,224.18367038205665,-14.972764286599071,14.972764286599073
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,1,doi:10.1088/1758-5090/ab7553,4,13.288744747501873,222.00020899854314,13.288744747501873,14.899671439281578
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,1,doi:10.1088/1758-5090/abc39b,14,7.634728916721685,83.85721163097449,7.1783902449812755,9.157358332563737
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,1,doi:10.1089/biores.2013.0031,4,21.01045093317212,444.30650284648834,-21.01045093317212,21.07857924164929
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,1,doi:10.1089/ten.a.2007.0004,21,12.620509379059621,190.4390478963848,10.226271802015853,13.799965503449087
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,1,doi:10.1089/ten.a.2007.0158,9,7.543613553755817,84.15841260793722,0.928478023319193,9.173789435557
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,1,doi:10.1089/ten.tec.2007.0392,6,3.2504750469129413,11.50981708234364,-3.2504750469129413,3.392612132611631
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,1,doi:10.1089/ten.tec.2015.0307,10,5.577694930337738,39.03870595868996,-4.905847718718958,6.248096186734801
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,1,doi:10.1115/1.3128729,4,5.4666217382154905,31.953776571619095,-0.7565209009508926,5.652767160570042
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,1,doi:10.1115/1.4024575,30,16.940603520338772,413.32503558275795,6.56177659999622,20.33039683780811
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,1,doi:10.1115/1.4043960,2,12.195696587394139,148.92950305350314,-12.195696587394139,12.203667606646091
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,1,doi:10.18063/ijb.v5i2.2.204,19,21.887609979038977,594.3982164331837,21.842779538344196,24.38028335424311
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,1,doi:10.18063/ijb.v6i1.250,2,33.61248567714698,1129.81885577488,33.61248567714698,33.61277816210496
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,1,doi:10.3390/ma13194237,3,19.792325131997618,391.9942007973712,-19.792325131997618,19.79884342069938
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,1,doi:10.3390/polym12102346,2,5.653790901182148,32.277249314988985,-5.653790901182148,5.681307007633806
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1002/adfm.201700798,4,13.481973510100996,201.88318511149063,-13.481973510100996,14.208560275815795
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1002/adhm.201500677,7,11.989588920920385,175.18540750454642,-11.691877611436228,13.235762445153902
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1002/adhm.201601451,9,7.639876336307162,62.71641257848186,-1.908514278571829,7.9193694558646435
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1002/adhm.201801631,3,3.9035200738783593,15.63962988670913,1.89756670780325,3.954697192796072
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1002/adhm.201901544,4,3.504621651387783,20.390378963172818,3.394948350875655,4.5155707239697636
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1002/adhm.201901792,4,11.759580676383859,159.44261162431366,-11.759580676383859,12.627058708357765
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1002/adma.201305506,10,4.811256376524352,37.25997546476109,0.2689151153269478,6.104094975077066
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1002/adma.201503310,9,21.191101400646637,834.6666802572659,20.839993475896453,28.890598475235258
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1002/adma.201604983,15,7.500866587553688,69.645580931676,-7.500866587553688,8.345392796727785
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1002/adma.201703443,13,14.059193877651373,198.59930842298414,-14.059193877651373,14.092526686970798
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1002/biot.200900004,12,11.484652805705096,229.55506236874245,10.500595162067858,15.151074627522052
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1002/jbm.a.34420,2,3.8503746265771355,17.385384764988995,3.8503746265771355,4.169578487687813
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1002/jbm.a.36036,4,24.662854819374076,1042.8535135216148,17.871666702240223,32.29324253650622
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1002/mabi.201600472,42,14.973206221198222,269.204484198953,-12.37294304746718,16.40745209345293
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1002/smll.201905505,18,14.163902688201489,279.7690200169585,-6.607773905962522,16.72629725961363
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1002/term.1682,4,7.1711933295870764,77.28829422916147,-6.414230373145344,8.791376128295358
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1007/s00289-020-03421-y,1,16.156573730158698,261.0348746980541,-16.156573730158698,16.156573730158698
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1007/s10439-016-1704-5,30,17.127904083103644,415.5582248826052,14.38731394453777,20.385245274035952
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1007/s10856-019-6258-2,3,4.094399976689981,28.346333391341144,-4.094399976689981,5.324127476999508
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1007/s13205-018-1341-9,3,7.000489146233065,72.0177414642367,-7.000489146233065,8.486326735651692
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1016/j.actbio.2014.06.034,9,22.639791544330144,929.970543802689,6.636917605902365,30.495418406749053
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1016/j.actbio.2014.09.023,4,6.498535016834953,46.90268162902394,-6.498535016834953,6.848553250798591
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1016/j.actbio.2014.09.033,4,17.827322308123506,370.4226620262983,-17.827322308123506,19.246367502110584
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1016/j.actbio.2018.10.028,8,6.9978480253427,68.95471490106097,2.912920224717409,8.303897572890754
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1016/j.actbio.2020.07.016,6,5.641078967831355,51.80816507103427,-4.954736710952415,7.197788901533183
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1016/j.addma.2020.101640,4,16.460195372682854,271.535018109674,-16.460195372682854,16.478319638533353
