dataset,target_key,target_label,unit,feature_set,validation_design,model_variant,model_display_name,meta_primary_source_id,repeat_count,source_rows,source_mae,source_rmse,source_bias,source_seen_fraction
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,matched_fixed_rf,Matched fixed Random Forest,doi:10.1038/s41598-020-65050-9,5,18,17.51305271928543,20.884004221723455,16.9093691983405,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,matched_fixed_rf,Matched fixed Random Forest,doi:10.1038/srep29977,5,3,11.108728496814749,12.406418006591531,-1.735535566065756,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,matched_fixed_rf,Matched fixed Random Forest,doi:10.1039/c3bm00012e,5,6,15.094764075147191,15.197565166381674,-15.094764075147191,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,matched_fixed_rf,Matched fixed Random Forest,doi:10.1039/c4bm00234b,5,3,23.081498530290453,30.642206884184596,23.081498530290453,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/0960-1317/22/8/085014,5,4,4.191592322424578,4.365006337647702,-3.7582970391310666,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5082/5/2/025004,5,3,12.38943272777788,12.919945227130938,-12.38943272777788,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5082/6/2/024105,5,9,7.072129689301493,8.435384314602436,-1.366834465953708,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5082/6/3/035001,5,4,20.402992126524545,24.809128037516516,-10.18235305103521,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/7/4/044101,5,3,19.19167975957973,21.793269562619066,1.4717287249593256,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/7/4/044102,5,10,8.942962109316602,11.246256986191499,4.429279458231078,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/7/4/045012,5,11,8.221409265659478,10.193087482065462,-3.2043613091918957,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/8/3/035020,5,14,35.87703033946512,45.622626753346324,34.489424249141976,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/8/4/045001,5,4,9.269753845032401,11.161854880245247,6.128854061689536,0.0
