dataset,target_key,target_label,unit,feature_set,validation_design,repeat,model_variant,model_display_name,meta_primary_source_id,source_rows,source_mae,source_mse,source_bias,source_seen_fraction,source_rmse
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1016/j.biomaterials.2016.07.038,9,22.021302444284125,520.3296263534432,-22.021302444284125,0.0,22.810734892884167
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1016/j.jmbbm.2017.12.018,3,13.330729657221866,181.73382822493852,-13.330729657221866,0.0,13.48086897143276
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1016/j.mtbio.2020.100078,5,8.02747257671957,67.36738413322885,-8.02747257671957,0.0,8.207763649937105
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1021/acs.biomac.5b00188,2,9.847183918606412,121.53122026521238,-9.847183918606412,0.0,11.024119931550654
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1021/acs.biomac.9b01204,12,8.739275924923833,97.70832110965267,8.320183479838056,0.0,9.884751949829225
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1021/acsami.7b04216,3,17.922758176607346,333.35910190472873,-17.922758176607346,0.0,18.258124271258772
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1021/acsami.7b16059,12,10.565178640171569,134.02823578032465,1.483829483124892,0.0,11.577056438504766
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1021/acsami.9b09782,6,5.897765432098768,46.2893999610882,0.586398170194052,0.0,6.80363138045325
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1021/acsbiomaterials.9b00167,12,18.83010877027107,419.64694719195444,-18.83010877027107,0.0,20.485286114476274
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1038/s41598-017-17286-1,2,1.0025000000000048,1.4681099274456026,-0.6805172131883168,0.0,1.2116558618046638
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1038/s41598-018-26407-3,20,8.314614411782633,89.20781012478425,-8.314614411782633,0.0,9.444988624915556
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1038/s41598-019-55034-9,15,14.42617629659339,303.1364933507213,2.9457653835742588,0.0,17.410815413148267
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1038/s41598-020-65050-9,18,18.057050466036028,460.36980725138346,17.823723227513227,0.0,21.456230033521347
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1038/srep29977,3,11.397562060347065,146.1862485369176,-5.230750236364935,0.0,12.090750536543114
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1039/c3bm00012e,6,15.69087834383216,249.06724763171596,-15.69087834383216,0.0,15.781864516961104
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1039/c4bm00234b,3,23.147642411861543,934.8722433779631,23.147642411861543,0.0,30.57568058732239
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/0960-1317/22/8/085014,4,2.3432018578643508,5.787951672126046,-1.240177240860973,0.0,2.4058162174459725
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5082/5/2/025004,3,14.028957597495127,210.9841288807278,-14.028957597495127,0.0,14.525292729605411
