dataset,dataset_code,target_key,target_family,target_column,target_label,unit,baseline,baseline_display_name,validation_design,repeat,outer_fold,outer_split_id,training_rows,test_rows,training_sources,test_sources,overlapping_sources,test_source_seen_fraction,fallback_test_rows,training_global_value,mae,median_absolute_error,rmse,bias,r2,pearson_r,calibration_intercept,calibration_slope
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_mean,Global training mean,publication_grouped,5,1,CV_publication_grouped_r05_f001,486,122,61,14,0,0.0,0,78.74564814814815,15.22551912568306,13.40435185185185,19.600903066625797,-4.728942015786276,-0.061804542342452695,2.3269667296728173e-16,0.01345956857696437,1.0598824513875078
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_median,Global training median,publication_grouped,5,1,CV_publication_grouped_r05_f001,486,122,61,14,0,0.0,0,83.345,12.92122950819672,10.344999999999999,19.02233692397389,-0.12959016393442696,-4.641266386218312e-05,,,
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,source_training_mean_with_global_fallback,Source training mean with global fallback,publication_grouped,5,1,CV_publication_grouped_r05_f001,486,122,61,14,0,0.0,122,78.74564814814815,15.22551912568306,13.40435185185185,19.600903066625797,-4.728942015786276,-0.061804542342452695,2.3269667296728173e-16,0.01345956857696437,1.0598824513875078
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_mean,Global training mean,publication_grouped,5,2,CV_publication_grouped_r05_f002,487,121,60,15,0,0.0,0,79.93335728952772,13.965891951058088,13.166642710472274,17.411901237144267,1.1999688597756542,-0.004772161750884019,1.5550711597202892e-16,0.012320685381892476,0.9848337466826719
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_median,Global training median,publication_grouped,5,2,CV_publication_grouped_r05_f002,487,121,60,15,0,0.0,0,85.0,13.708925619834712,10.0,18.466315279448686,6.2666115702479335,-0.13014897621828214,,,
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,source_training_mean_with_global_fallback,Source training mean with global fallback,publication_grouped,5,2,CV_publication_grouped_r05_f002,487,121,60,15,0,0.0,121,79.93335728952772,13.965891951058088,13.166642710472274,17.411901237144267,1.1999688597756542,-0.004772161750884019,1.5550711597202892e-16,0.012320685381892476,0.9848337466826719
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_mean,Global training mean,publication_grouped,5,3,CV_publication_grouped_r05_f003,486,122,59,16,0,0.0,0,78.8007304526749,13.331585880051271,14.149269547325105,15.06892267168842,-4.45443348175133,-0.09574836792195596,,,
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_median,Global training median,publication_grouped,5,3,CV_publication_grouped_r05_f003,486,122,59,16,0,0.0,0,84.36500000000001,11.696639344262293,11.034999999999997,14.438219728707079,1.1098360655737796,-0.005943798681883772,,,
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,source_training_mean_with_global_fallback,Source training mean with global fallback,publication_grouped,5,3,CV_publication_grouped_r05_f003,486,122,59,16,0,0.0,122,78.8007304526749,13.331585880051271,14.149269547325105,15.06892267168842,-4.45443348175133,-0.09574836792195596,,,
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_mean,Global training mean,publication_grouped,5,4,CV_publication_grouped_r05_f004,487,121,60,15,0,0.0,0,79.61511293634497,11.032459738320293,9.684887063655026,13.595415911204235,-0.39914326200213657,-0.0008626747800528634,,,
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_median,Global training median,publication_grouped,5,4,CV_publication_grouped_r05_f004,487,121,60,15,0,0.0,0,85.0,10.555909090909092,8.0,14.47527753484346,4.985743801652893,-0.13460134923676703,,,
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,source_training_mean_with_global_fallback,Source training mean with global fallback,publication_grouped,5,4,CV_publication_grouped_r05_f004,487,121,60,15,0,0.0,121,79.61511293634497,11.032459738320293,9.684887063655026,13.595415911204235,-0.39914326200213657,-0.0008626747800528634,,,
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_mean,Global training mean,publication_grouped,5,5,CV_publication_grouped_r05_f005,486,122,60,15,0,0.0,0,81.37756172839507,15.073128921270996,11.872438271604935,19.610122624819788,8.387479761181952,-0.22389633587985558,-8.871277105490525e-16,0.011020186120710847,0.8967958762965482
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_median,Global training median,publication_grouped,5,5,CV_publication_grouped_r05_f005,486,122,60,15,0,0.0,0,86.25,16.806639344262297,11.490000000000002,22.13667813499711,13.259918032786883,-0.5595845236090116,,,
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,source_training_mean_with_global_fallback,Source training mean with global fallback,publication_grouped,5,5,CV_publication_grouped_r05_f005,486,122,60,15,0,0.0,122,81.37756172839507,15.073128921270996,11.872438271604935,19.610122624819788,8.387479761181952,-0.22389633587985558,-8.871277105490525e-16,0.011020186120710847,0.8967958762965482
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_mean,Global training mean,random_rowwise,1,1,CV_random_rowwise_r01_f001,486,122,75,50,50,1.0,0,79.488158436214,12.080974836402888,10.861841563786008,15.343491695045968,-1.0285628752614169,-0.004514080643897689,,,
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_median,Global training median,random_rowwise,1,1,CV_random_rowwise_r01_f001,486,122,75,50,50,1.0,0,84.8,11.345245901639345,8.250000000000007,15.896895046868352,4.283278688524588,-0.0782817072007349,1.6739283371929014e-16,0.011195254936217725,0.9493576185912634
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,source_training_mean_with_global_fallback,Source training mean with global fallback,random_rowwise,1,1,CV_random_rowwise_r01_f001,486,122,75,50,50,1.0,0,79.488158436214,8.819155989729758,5.600000000000001,13.328204549936839,-0.6938710316622324,0.24203191049731587,0.5643195501651369,26.70065830079577,0.6741937029563755
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_mean,Global training mean,random_rowwise,1,2,CV_random_rowwise_r01_f002,486,122,74,52,51,0.9836065573770492,0,79.94342592592592,12.515012143290832,9.950000000000003,16.830396724514422,1.2403111718275615,-0.005460565825958552,,,
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_median,Global training median,random_rowwise,1,2,CV_random_rowwise_r01_f002,486,122,74,52,51,0.9836065573770492,0,85.0,12.3027868852459,9.450000000000003,17.92692516584033,6.296885245901641,-0.14074335304578933,,,
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,source_training_mean_with_global_fallback,Source training mean with global fallback,random_rowwise,1,2,CV_random_rowwise_r01_f002,486,122,74,52,51,0.9836065573770492,2,79.94342592592592,9.877087503040373,5.624523809523801,14.622618400336533,-0.0899542537759747,0.24102647142722622,0.5388907847410029,23.03694463606465,0.7081024317525745
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_mean,Global training mean,random_rowwise,1,3,CV_random_rowwise_r01_f003,486,122,75,50,50,1.0,0,79.70593621399178,15.658698981312824,14.700000000000003,18.948158894118976,0.0567558861229241,-8.972049849953478e-06,2.643405289304532e-16,0.012535210214669808,0.9991306657994502
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_median,Global training median,random_rowwise,1,3,CV_random_rowwise_r01_f003,486,122,75,50,50,1.0,0,84.77,15.088852459016392,11.835,19.627844974949635,5.120819672131144,-0.07303799215483275,-2.643405289304532e-16,0.011082468667335888,0.9394608689300632
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,source_training_mean_with_global_fallback,Source training mean with global fallback,random_rowwise,1,3,CV_random_rowwise_r01_f003,486,122,75,50,50,1.0,0,79.70593621399178,10.113025036615067,6.845362903225805,14.019003218876488,0.31375034647179095,0.45260083384089833,0.674837202634798,-6.75413470495292,1.08054212500928
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_mean,Global training mean,random_rowwise,1,4,CV_random_rowwise_r01_f004,487,121,72,55,52,0.9752066115702479,0,79.89783367556467,13.47543104179748,11.152166324435328,17.274586245887487,1.0214700392010332,-0.0035087880685558126,-9.194360619553203e-17,0.01235403551155868,0.9870606745245355
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_median,Global training median,random_rowwise,1,4,CV_random_rowwise_r01_f004,487,121,72,55,52,0.9752066115702479,0,85.0,12.891900826446282,10.0,18.299367509279367,6.123636363636365,-0.12610277930620128,,,
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,source_training_mean_with_global_fallback,Source training mean with global fallback,random_rowwise,1,4,CV_random_rowwise_r01_f004,487,121,72,55,52,0.9752066115702479,3,79.89783367556467,9.237072549021427,6.950000000000003,12.849050720361847,0.049977987947678194,0.44480191589279605,0.6680999305455698,4.338452708799402,0.9443984022769487
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_mean,Global training mean,random_rowwise,1,5,CV_random_rowwise_r01_f005,487,121,74,57,56,0.9834710743801653,0,79.43749486652978,13.732418670558488,12.862505133470222,16.402820386097495,-1.291637364875183,-0.0062394380357169155,-1.4723831146617272e-16,0.012791173420443034,1.0160987729233346
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_median,Global training median,random_rowwise,1,5,CV_random_rowwise_r01_f005,487,121,74,57,56,0.9834710743801653,0,84.7,12.7251652892562,10.399999999999991,16.827120382641258,3.970867768595045,-0.05897054295923598,1.4723831146617272e-16,0.011251305869529845,0.9529856071491782
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,source_training_mean_with_global_fallback,Source training mean with global fallback,random_rowwise,1,5,CV_random_rowwise_r01_f005,487,121,74,57,56,0.9834710743801653,2,79.43749486652978,8.72946926626621,5.799999999999997,12.560131235670214,-0.5277837263159643,0.40999915914669083,0.6468375641869639,9.918143074492868,0.8829151937815479
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_mean,Global training mean,random_rowwise,2,1,CV_random_rowwise_r02_f001,486,122,75,53,53,1.0,0,79.543487654321,13.286159178303983,11.875,16.125257749178285,-0.7528238210888375,-0.0021843437730892923,,,
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_median,Global training median,random_rowwise,2,1,CV_random_rowwise_r02_f001,486,122,75,53,53,1.0,0,84.6,12.429262295081967,10.155000000000008,16.67270010191884,4.303688524590159,-0.07138647669556164,-8.026948734596039e-16,0.01121745133880912,0.9489963832632509
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,source_training_mean_with_global_fallback,Source training mean with global fallback,random_rowwise,2,1,CV_random_rowwise_r02_f001,486,122,75,53,53,1.0,0,79.543487654321,8.974369909996216,5.919166666666662,12.809876532038716,-0.3819898762164124,0.36755295013952016,0.6328954757185523,18.086258462702478,0.7784593770903666
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_mean,Global training mean,random_rowwise,2,2,CV_random_rowwise_r02_f002,486,122,74,52,51,0.9918032786885246,0,80.02912551440329,14.181536800917495,11.399999999999999,18.441525670587293,1.6674042029278797,-0.008242387734747947,-1.9978208946789777e-16,0.012233198441262822,0.9790121734984246
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_median,Global training median,random_rowwise,2,2,CV_random_rowwise_r02_f002,486,122,74,52,51,0.9918032786885246,0,85.0,13.550737704918033,9.800000000000004,19.528860085256085,6.63827868852459,-0.13064181905588068,,,
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,source_training_mean_with_global_fallback,Source training mean with global fallback,random_rowwise,2,2,CV_random_rowwise_r02_f002,486,122,74,52,51,0.9918032786885246,1,80.02912551440329,10.134950554901147,5.959285714285706,15.484032371990791,1.9810427330878282,0.28921312778962005,0.5513473859651166,5.426912683274218,0.9077956116589031
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_mean,Global training mean,random_rowwise,2,3,CV_random_rowwise_r02_f003,486,122,74,52,51,0.9918032786885246,0,79.83110082304525,14.552744046414361,12.649999999999999,18.562331490052692,0.6805270525534446,-0.0013458909100323435,,,
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_median,Global training median,random_rowwise,2,3,CV_random_rowwise_r02_f003,486,122,74,52,51,0.9918032786885246,0,84.65,13.77450819672131,10.349999999999994,19.347886761379073,5.499426229508203,-0.08789290789794801,-3.4536839644186604e-17,0.011044334171430385,0.9349028876115819
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,source_training_mean_with_global_fallback,Source training mean with global fallback,random_rowwise,2,3,CV_random_rowwise_r02_f003,486,122,74,52,51,0.9918032786885246,1,79.83110082304525,9.356233207893824,5.833333333333329,13.962399731525721,-0.09312862448720956,0.43344874436688474,0.6597266846395681,4.826604298802479,0.9401261239144092
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_mean,Global training mean,random_rowwise,2,4,CV_random_rowwise_r02_f004,487,121,73,58,56,0.9752066115702479,0,79.60854209445586,12.375559505829248,11.591457905544146,16.03214494078399,-0.43216038488298647,-0.0007271471855379019,-5.9358929229444e-16,0.01262766431320672,1.005269946032575
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_median,Global training median,random_rowwise,2,4,CV_random_rowwise_r02_f004,487,121,73,58,56,0.9752066115702479,0,85.0,12.007314049586775,9.5,16.776100282916747,4.959297520661157,-0.09575748854799127,,,
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,source_training_mean_with_global_fallback,Source training mean with global fallback,random_rowwise,2,4,CV_random_rowwise_r02_f004,487,121,73,58,56,0.9752066115702479,3,79.60854209445586,8.29860705938168,5.522857142857134,12.223838395722957,0.6223157194204817,0.41823495995853466,0.653985541385971,9.05791468306123,0.8799917159232878
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_mean,Global training mean,random_rowwise,2,5,CV_random_rowwise_r02_f005,487,121,75,49,49,1.0,0,79.46113963039014,13.024144704464849,12.538860369609864,15.586958759590933,-1.172827311758625,-0.005693917793694325,6.800625570116334e-17,0.012768493828597412,1.0145990709839545
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_median,Global training median,random_rowwise,2,5,CV_random_rowwise_r02_f005,487,121,75,49,49,1.0,0,85.0,12.60900826446281,10.739999999999995,16.14434898446609,4.366033057851239,-0.07890728312106265,,,
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,source_training_mean_with_global_fallback,Source training mean with global fallback,random_rowwise,2,5,CV_random_rowwise_r02_f005,487,121,75,49,49,1.0,0,79.46113963039014,9.090309788327215,6.304545454545462,12.166455127494245,-2.819845300325898,0.38726714456624356,0.6625413096681839,16.156060309131064,0.8286144631922784
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_mean,Global training mean,random_rowwise,3,1,CV_random_rowwise_r03_f001,486,122,74,50,49,0.9836065573770492,0,79.60204732510289,12.914958679079806,12.397952674897113,15.521628987672823,-0.4609854617823583,-0.0008828422441122807,-8.333696333883101e-16,0.012633248194276282,1.0056324206305511
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_median,Global training median,random_rowwise,3,1,CV_random_rowwise_r03_f001,486,122,74,50,49,0.9836065573770492,0,85.0,12.53827868852459,9.899999999999999,16.281342208133843,4.936967213114755,-0.10125795072319654,,,
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,source_training_mean_with_global_fallback,Source training mean with global fallback,random_rowwise,3,1,CV_random_rowwise_r03_f001,486,122,74,50,49,0.9836065573770492,2,79.60204732510289,10.564911915515717,7.977575757575757,13.951033492720287,-1.4483153031959715,0.19142295016551103,0.5308938512121615,28.962553659927732,0.6500116105811824
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_mean,Global training mean,random_rowwise,3,2,CV_random_rowwise_r03_f002,486,122,74,57,56,0.9918032786885246,0,80.10066872427984,14.945114349322,12.049331275720156,20.328573162084663,2.023947412804432,-0.010011775240782228,6.44962869261111e-16,0.012166946578788826,0.974580557293574
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_median,Global training median,random_rowwise,3,2,CV_random_rowwise_r03_f002,486,122,74,57,56,0.9918032786885246,0,84.9,14.271147540983604,10.049999999999997,21.347403957804914,6.823278688524597,-0.11378862842071968,6.44962869261111e-16,0.010830435983786336,0.919504015023459
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,source_training_mean_with_global_fallback,Source training mean with global fallback,random_rowwise,3,2,CV_random_rowwise_r03_f002,486,122,74,57,56,0.9918032786885246,1,80.10066872427984,9.645114452985416,5.836304347826086,14.888878186613676,2.3250534825768985,0.45820299953195864,0.6983903931845122,-20.333998830713625,1.2239869131529293
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_mean,Global training mean,random_rowwise,3,3,CV_random_rowwise_r03_f003,486,122,74,51,50,0.9918032786885246,0,79.87669753086419,12.892646225460435,11.22330246913581,16.12308519363808,0.9077631046346832,-0.0031800036877234206,-8.249098791154359e-16,0.012375079948109966,0.9884805179354429
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_median,Global training median,random_rowwise,3,3,CV_random_rowwise_r03_f003,486,122,74,51,50,0.9918032786885246,0,85.0,12.851557377049179,10.450000000000003,17.190217981814396,6.031065573770492,-0.14036882680614493,,,
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,source_training_mean_with_global_fallback,Source training mean with global fallback,random_rowwise,3,3,CV_random_rowwise_r03_f003,486,122,74,51,50,0.9918032786885246,1,79.87669753086419,9.722303441302559,6.9216512345679035,14.145290031186313,1.016852424305814,0.2278418097858801,0.5404370894134806,23.963701964400546,0.6876875833529514
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_mean,Global training mean,random_rowwise,3,4,CV_random_rowwise_r03_f004,487,121,74,49,48,0.9752066115702479,0,80.02382956878849,14.495519625977906,12.316170431211518,18.292886756150942,1.6545733704413785,-0.008248503345733793,,,
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_median,Global training median,random_rowwise,3,4,CV_random_rowwise_r03_f004,487,121,74,49,48,0.9752066115702479,0,85.0,14.23305785123967,10.700000000000003,19.387079620158037,6.630743801652893,-0.13247306673555292,,,
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,source_training_mean_with_global_fallback,Source training mean with global fallback,random_rowwise,3,4,CV_random_rowwise_r03_f004,487,121,74,49,48,0.9752066115702479,3,80.02382956878849,9.749710787002487,5.427419354838719,14.357194850804195,0.8205414648932593,0.3789275236324532,0.6178378874264707,2.5779241721961657,0.9570845520840754
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_mean,Global training mean,random_rowwise,3,5,CV_random_rowwise_r03_f005,487,121,70,55,50,0.9256198347107438,0,78.87051334702258,12.389163795883045,12.329486652977423,14.254883926340945,-4.140602355456759,-0.09214690165692607,5.8549148795118e-16,0.013342496744702994,1.0523295675857025
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_median,Global training median,random_rowwise,3,5,CV_random_rowwise_r03_f005,487,121,70,55,50,0.9256198347107438,0,84.2,10.55260330578512,9.5,13.691989401118109,1.188884297520664,-0.007596838073015366,-5.8549148795118e-16,0.01170714007515249,0.9857411943278401
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,source_training_mean_with_global_fallback,Source training mean with global fallback,random_rowwise,3,5,CV_random_rowwise_r03_f005,487,121,70,55,50,0.9256198347107438,9,78.87051334702258,7.603216959027801,5.471428571428575,10.497605772019991,-2.829970781758137,0.40771026514277964,0.6925217005112073,18.618353628627943,0.8030910775534508
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_mean,Global training mean,random_rowwise,4,1,CV_random_rowwise_r04_f001,486,122,74,56,55,0.9836065573770492,0,80.45945473251028,15.244397895162923,12.149999999999999,20.118418503446456,3.8119957161168387,-0.037238818503006366,,,
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_median,Global training median,random_rowwise,4,1,CV_random_rowwise_r04_f001,486,122,74,56,55,0.9836065573770492,0,85.0,15.035819672131149,10.400000000000006,21.447246737587342,8.352540983606557,-0.17878386270013236,,,
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,source_training_mean_with_global_fallback,Source training mean with global fallback,random_rowwise,4,1,CV_random_rowwise_r04_f001,486,122,74,56,55,0.9836065573770492,2,80.45945473251028,11.611515410633354,7.358571428571423,17.107974566742715,2.371129810872527,0.24995334683819137,0.5371307077011085,15.359900046292038,0.7756093835600574
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_mean,Global training mean,random_rowwise,4,2,CV_random_rowwise_r04_f002,486,122,74,48,47,0.9918032786885246,0,79.09322016460904,13.590758618363362,12.350000000000001,16.9416276301557,-2.996779835390963,-0.03230021626006074,-1.0757936262224794e-15,0.013120256413952197,1.0377233291648442
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_median,Global training median,random_rowwise,4,2,CV_random_rowwise_r04_f002,486,122,74,48,47,0.9918032786885246,0,84.265,11.910409836065574,10.54,16.815727233071105,2.1750000000000003,-0.01701430748231969,,,
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,source_training_mean_with_global_fallback,Source training mean with global fallback,random_rowwise,4,2,CV_random_rowwise_r04_f002,486,122,74,48,47,0.9918032786885246,1,79.09322016460904,8.526715442309014,5.405193236714982,13.067607701619929,-1.2348462813361445,0.3858309446758056,0.6337354136185109,12.398418771142227,0.8619312192683496
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_mean,Global training mean,random_rowwise,4,3,CV_random_rowwise_r04_f003,486,122,74,48,47,0.9918032786885246,0,79.95984567901235,12.584612932604735,11.200000000000003,16.299398664554523,1.3221407609795597,-0.006623373328846771,3.011421745358511e-16,0.012297561807356323,0.9833111443443275
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_median,Global training median,random_rowwise,4,3,CV_random_rowwise_r04_f003,486,122,74,48,47,0.9918032786885246,0,85.06,12.719508196721309,9.805,17.46906450712511,6.4222950819672135,-0.15628034375847544,3.011421745358511e-16,0.01086725985958061,0.9243691236559272
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,source_training_mean_with_global_fallback,Source training mean with global fallback,random_rowwise,4,3,CV_random_rowwise_r04_f003,486,122,74,48,47,0.9918032786885246,1,79.95984567901235,9.17552387705096,6.780952380952378,12.614159307869283,-0.19358449354792978,0.39710668425443885,0.6433700496950533,13.306776389704858,0.8328339737229833
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_mean,Global training mean,random_rowwise,4,4,CV_random_rowwise_r04_f004,487,121,74,56,55,0.9834710743801653,0,79.28215605749486,12.136278700765354,11.882156057494853,14.572662668766458,-2.072182785480347,-0.02063714760133606,,,
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_median,Global training median,random_rowwise,4,4,CV_random_rowwise_r04_f004,487,121,74,56,55,0.9834710743801653,0,85.0,11.552190082644628,9.900000000000006,14.878151801653923,3.6456611570247937,-0.06387724095654357,,,
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,source_training_mean_with_global_fallback,Source training mean with global fallback,random_rowwise,4,4,CV_random_rowwise_r04_f004,487,121,74,56,55,0.9834710743801653,2,79.28215605749486,7.649204798172714,6.400000000000006,10.04612959149148,-0.5428001818120824,0.514944872857853,0.719224351395937,3.8176222909753226,0.9594758104669394
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_mean,Global training mean,random_rowwise,4,5,CV_random_rowwise_r04_f005,487,121,74,50,49,0.9917355371900827,0,79.67894250513346,14.05773915183193,12.621057494866534,16.838611800523843,-0.07841286676736318,-2.1685603462495706e-05,,,
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_median,Global training median,random_rowwise,4,5,CV_random_rowwise_r04_f005,487,121,74,50,49,0.9917355371900827,0,84.7,13.264793388429752,10.899999999999991,17.548858501644595,4.942644628099175,-0.086161970114353,-1.5379486920623959e-15,0.011115868284843922,0.9415140437262804
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,source_training_mean_with_global_fallback,Source training mean with global fallback,random_rowwise,4,5,CV_random_rowwise_r04_f005,487,121,74,50,49,0.9917355371900827,1,79.67894250513346,9.864663031980243,6.800000000000011,14.097484563281677,-0.0390071895781688,0.2990611952012807,0.5747510849820998,18.79570782807084,0.7647128789523525
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_mean,Global training mean,random_rowwise,5,1,CV_random_rowwise_r05_f001,486,122,74,55,54,0.9918032786885246,0,79.79384773662551,13.647197092356471,11.799999999999997,17.554111103311783,0.4948723267894433,-0.0007953786758030379,,,
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_median,Global training median,random_rowwise,5,1,CV_random_rowwise_r05_f001,486,122,74,55,54,0.9918032786885246,0,85.0,13.107336065573769,9.75,18.450029793614046,5.701024590163935,-0.10555855445126672,,,
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,source_training_mean_with_global_fallback,Source training mean with global fallback,random_rowwise,5,1,CV_random_rowwise_r05_f001,486,122,74,55,54,0.9918032786885246,1,79.79384773662551,9.13927809452596,6.450238095238092,13.147294059629944,0.37911349229623836,0.43861557534656626,0.6641403211896364,4.64769105919641,0.9369110803138488
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_mean,Global training mean,random_rowwise,5,2,CV_random_rowwise_r05_f002,486,122,73,50,48,0.9836065573770492,0,79.83690329218108,14.155015853740807,12.574999999999996,17.583725121545765,0.7094442757876348,-0.0016305058030798847,,,
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,global_training_median,Global training median,random_rowwise,5,2,CV_random_rowwise_r05_f002,486,122,73,50,48,0.9836065573770492,0,84.85,13.708606557377049,10.329999999999998,18.47786657811687,5.722540983606551,-0.10608734834803646,-6.762440018768184e-16,0.010989127388518453,0.932427458915791
cell_viability,CV,cell_viability,raw_outcome,cell_viability_percent,Cell viability,%,source_training_mean_with_global_fallback,Source training mean with global fallback,random_rowwise,5,2,CV_random_rowwise_r05_f002,486,122,73,50,48,0.9836065573770492,2,79.83690329218108,8.73917317681188,5.920770609318996,12.07881755290645,0.014882738449574454,0.5273554942125835,0.7262468513452782,-0.9909188363596705,1.0123326663865158
