dataset,target_family,target_key,target_column,target_label,unit,feature_set,validation_design,model_key,repeat_count,model_display_name,feature_set_display_name,validation_display_name,mae_mean,mae_sd,mae_ci_lower,mae_ci_upper,median_absolute_error_mean,median_absolute_error_sd,median_absolute_error_ci_lower,median_absolute_error_ci_upper,rmse_mean,rmse_sd,rmse_ci_lower,rmse_ci_upper,bias_mean,bias_sd,bias_ci_lower,bias_ci_upper,r2_mean,r2_sd,r2_ci_lower,r2_ci_upper,pearson_r_mean,pearson_r_sd,pearson_r_ci_lower,pearson_r_ci_upper,calibration_intercept_mean,calibration_intercept_sd,calibration_intercept_ci_lower,calibration_intercept_ci_upper,calibration_slope_mean,calibration_slope_sd,calibration_slope_ci_lower,calibration_slope_ci_upper,macro_publication_mae_mean,macro_publication_mae_sd,macro_publication_mae_ci_lower,macro_publication_mae_ci_upper,macro_publication_rmse_mean,macro_publication_rmse_sd,macro_publication_rmse_ci_lower,macro_publication_rmse_ci_upper,macro_publication_absolute_bias_mean,macro_publication_absolute_bias_sd,macro_publication_absolute_bias_ci_lower,macro_publication_absolute_bias_ci_upper,publication_mean_mae_mean,publication_mean_mae_sd,publication_mean_mae_ci_lower,publication_mean_mae_ci_upper,publication_mean_rmse_mean,publication_mean_rmse_sd,publication_mean_rmse_ci_lower,publication_mean_rmse_ci_upper,publication_mean_r2_mean,publication_mean_r2_sd,publication_mean_r2_ci_lower,publication_mean_r2_ci_upper,publication_mean_pearson_r_mean,publication_mean_pearson_r_sd,publication_mean_pearson_r_ci_lower,publication_mean_pearson_r_ci_upper,publication_count,macro_publication_mae_bootstrap_ci_lower,macro_publication_mae_bootstrap_ci_upper,macro_publication_rmse_bootstrap_ci_lower,macro_publication_rmse_bootstrap_ci_upper,primary_rank
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,prospective_design,publication_grouped,ridge,5,Ridge regression,Prospective design,Publication-grouped,14.29458242125079,0.47383964070579426,13.706232798464598,14.882932044036984,11.795373586658844,0.24391556617128404,11.492512409542472,12.098234763775215,18.616908082757195,0.9266921051086053,17.466267858424178,19.767548307090212,0.4576245934477791,0.9626678304578121,-0.7376853938606134,1.6529345807561717,-0.20301335388021652,0.12084768657412981,-0.3530655755655262,-0.05296113219490686,0.18160593961797117,0.06060380904081174,0.1063563717779793,0.25685550745796304,57.05574167544694,6.836874213838894,48.566641103875504,65.54484224701838,0.28217581908718453,0.08496436859427896,0.1766786214735536,0.38767301670081544,14.169875118021858,0.612480169729589,13.409380541654896,14.930369694388821,15.808944474207417,0.5907191992614182,15.075469711436757,16.542419236978077,11.432846947657563,0.5868842177077749,10.704133943415837,12.161559951899289,11.43284694765756,0.5868842177077743,10.704133943415835,12.161559951899283,16.16086002767195,2.174773414184822,13.46052217502797,18.861197880315935,-0.9731759146389759,0.5552055777929018,-1.6625546921863426,-0.28379713709160914,0.06561795602657902,0.08867162582666359,-0.04448240942458444,0.17571832147774247,75,12.133189811645307,16.459250413011958,13.554028441634486,18.125958757059433,11
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,publication_grouped,ridge,5,Ridge regression,Core physics,Publication-grouped,14.916642439342786,0.5301005720723322,14.25843564357335,15.574849235112222,12.261395850216605,0.3436663206121922,11.834677752517292,12.688113947915918,19.672198500635208,1.663776422218418,17.60634721610633,21.738049785164087,-0.32076654739046667,0.7706904908623461,-1.2777051836522306,0.6361720888712974,-0.3482773281902457,0.2387879186472815,-0.6447716899805849,-0.05178296639990648,-0.028390252080758755,0.03628673702148747,-0.07344618705262752,0.01666568289111001,83.70086842830695,5.5214258433563375,76.84511273985952,90.55662411675438,-0.05091448379226835,0.06973204503454583,-0.13749825363278764,0.03566928604825093,14.186922104583465,0.5030469418331196,13.562306827502775,14.811537381664154,15.758339025346098,0.5356311345026815,15.093265129317079,16.423412921375117,11.638474183691184,0.5184450480108861,10.994739632529043,12.282208734853324,11.638474183691184,0.518445048010886,10.994739632529043,12.282208734853324,15.244438498080152,1.893767672313249,12.893015358406643,17.59586163775366,-0.7520318477884482,0.4643744935889861,-1.328628938161998,-0.17543475741489845,-0.09511738915462842,0.011722133932873711,-0.10967234084120044,-0.0805624374680564,75,12.385115990588604,16.037203948874563,13.874346069553305,17.77110647322139,12
filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,Filament diameter,µm,full_retrospective,publication_grouped,random_forest,5,Random Forest,Full retrospective,Publication-grouped,293.3121005450092,13.26282957534984,276.84412254698515,309.7800785430332,257.67635009372765,24.783167593161277,226.903983131849,288.44871705560627,375.93347644396005,8.32703562834262,365.59409609248695,386.27285679543314,-40.07001242552687,12.034941913342879,-55.013366519798275,-25.126658331255463,0.16908753939279358,0.036646117217405454,0.12358537496998605,0.2145897038156011,0.43279933996635067,0.03467682983263703,0.38974236879132695,0.4758563111413744,123.97028402038222,106.69778910137916,-8.51251939473849,256.45308743550294,0.8823149112243025,0.15791119088845584,0.6862422705846243,1.0783875518639807,281.44648327342486,8.832180785019025,270.47988236703964,292.4130841798101,301.0575971016092,9.101593960344267,289.7564755547809,312.3587186484375,271.2220095211377,9.558875268521243,259.3530982368945,283.0909208053809,271.2220095211377,9.55887526852127,259.3530982368945,283.0909208053809,327.9230455271719,6.961211468928567,319.2795598623201,336.56653119202366,0.2506848164164526,0.03179417891138673,0.2112071291097343,0.29016250372317093,0.504422972252297,0.028769265896983177,0.46870121053326164,0.5401447339713324,54,240.32191618372363,324.9138579031615,254.86829502375386,352.54175316199314,1
filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,Filament diameter,µm,core_physics,publication_grouped,rbf_svr,5,RBF-SVR,Core physics,Publication-grouped,281.32037614127216,7.474420144714321,272.0396577401314,290.6010945424129,218.7235968078713,10.288592251438079,205.9486222170624,231.4985713986802,372.4235910142832,7.613224200740295,362.9705246139703,381.8766574145961,-81.20223468879581,16.566023562413893,-101.77166973964044,-60.63279963795118,0.1845780985256076,0.033346578488842066,0.14317285255273626,0.22598334449847896,0.4955566155305422,0.05867377043650692,0.4227035071406591,0.5684097239204253,-188.1092973431963,136.60002073436783,-357.7206252429488,-18.497969443443736,1.4070703356660275,0.22463854831814875,1.1281447376106248,1.68599593372143,282.0531604293801,3.6878466245368866,277.4740940447954,286.63222681396485,303.5507553001225,3.445142089333236,299.2730463991009,307.8284642011441,267.6751830740992,4.2434875062840165,262.40619741071885,272.9441687374796,267.6751830740992,4.2434875062840165,262.40619741071885,272.9441687374796,339.1023090935565,7.576235167691256,329.695170643909,348.50944754320403,0.19869287494280338,0.03618950082870924,0.15375767465082973,0.24362807523477703,0.4515033990983013,0.047204398000372925,0.39289139754435637,0.5101154006522463,54,232.7314507348958,336.32736731525233,252.01753039359417,357.93741931355345,2
filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,Filament diameter,µm,core_physics,publication_grouped,random_forest,5,Random Forest,Core physics,Publication-grouped,279.3037242001074,9.466234319845794,267.54984184659395,291.0576065536209,235.16408143179538,12.860440898694824,219.19573496685874,251.13242789673203,364.44119623436603,7.746777870655675,354.82230105029123,374.06009141844083,-26.874615033804854,25.647023008740366,-58.719600164861404,4.970370097251699,0.2191372170619103,0.0331103066785966,0.17802534128961117,0.26024909283420944,0.4786367934732788,0.028687467866763603,0.44301659742349103,0.5142569895230665,58.08656452544452,77.55326111840427,-38.208527748574035,154.3816567994631,0.9576986741389193,0.11445390681558293,0.8155853785922412,1.0998119696855972,287.24312570888094,5.180795843922499,280.81031802743865,293.6759333903232,307.0127855665441,5.529298554619502,300.14725461595293,313.87831651713526,275.7276211724871,7.76083976045738,266.0912658460988,285.3639764988754,275.7276211724871,7.760839760457399,266.0912658460988,285.3639764988754,336.4412485622787,8.88190702196658,325.4129043777096,347.4695927468478,0.2110950842960791,0.041858386368218134,0.15912103291975932,0.26306913567239887,0.48312461341582813,0.023879029304257605,0.4534748824166787,0.5127743444149775,54,244.40884853379342,334.08563730784624,258.72774589958544,358.5678484801056,3
filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,Filament diameter,µm,prospective_design,publication_grouped,random_forest,5,Random Forest,Prospective design,Publication-grouped,292.3218530698411,9.072607106309592,281.05672345608883,303.58698268359336,246.6263588027708,13.749203318468172,229.55446803824512,263.6982495672965,380.4091742460684,6.696416575045504,372.09447486785945,388.72387362427736,-54.80889179768262,20.4197883579552,-80.163407852696,-29.454375742669242,0.1493077993724204,0.029852355135278286,0.11224120473935201,0.18637439400548877,0.42060784434668486,0.035298417138894235,0.3767790705917411,0.4644366181016286,165.6449720126396,56.55300190719492,95.42514555412674,235.86479847115248,0.8413092773890588,0.09499072907105294,0.7233627089384045,0.9592558458397131,291.13023491605173,9.777063161016665,278.990407580853,303.27006225125047,310.66705780135146,9.65567131841461,298.67795834678736,322.65615725591556,280.2253182991458,10.206313090812815,267.5525067798877,292.89812981840385,280.2253182991458,10.206313090812822,267.5525067798877,292.89812981840385,341.41030802844324,6.148376721661469,333.7760900057621,349.04452605112436,0.18786161108365332,0.02936226031958092,0.15140354953894267,0.22431967262836397,0.44855575069024445,0.02749430757217325,0.4144170588223357,0.4826944425581532,54,245.98397549540474,338.44054174885736,262.10708536471736,362.2883961767216,4
filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,Filament diameter,µm,full_retrospective,publication_grouped,rbf_svr,5,RBF-SVR,Full retrospective,Publication-grouped,300.618184968253,10.924305264310696,287.05386841617053,314.18250152033545,251.92573996873548,7.556232569294846,242.54343802538733,261.30804191208364,403.54433993202406,9.17600840470627,392.1508206486851,414.937859215363,-91.07087539167591,4.095898317343516,-96.15660487262474,-85.98514591072708,0.04253047165671111,0.04327279716654215,-0.011199802686558236,0.09626074599998045,0.3062912165541829,0.08333219060017655,0.20282063559448937,0.4097617975138764,30.09410362664649,243.84760566264725,-272.68268937285154,332.8708966261445,1.093173264418236,0.3725490689978973,0.6305924978792159,1.555754030957256,296.06741470120505,9.426773960956645,284.3625288546805,307.7723005477296,315.59000555916265,9.182709707005232,304.188165510018,326.9918456083073,284.15080747104764,9.462232473775686,272.4018940657258,295.8997208763695,284.15080747104764,9.462232473775702,272.4018940657258,295.8997208763695,357.3205780352849,8.919349398634173,346.2457429996004,368.39541307096937,0.11019139388093162,0.04403055808867761,0.055520235081400984,0.16486255268046224,0.33980950400743803,0.06571870725917864,0.2582089511952234,0.42141005681965266,54,246.42641195928582,352.87263165804535,259.40306925700156,378.6628176012679,5
filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,Filament diameter,µm,prospective_design,publication_grouped,rbf_svr,5,RBF-SVR,Prospective design,Publication-grouped,305.8663335959062,12.056052785430591,290.8967668917928,320.8359003000196,253.13041118175565,14.256677511935267,235.42840798118436,270.83241438232693,408.7231394627221,10.23151402821051,396.0190368467763,421.42724207866786,-90.27588719239952,6.227927128284906,-98.00888009102746,-82.54289429377158,0.017711737555759076,0.04900035392213682,-0.043130237808600945,0.07855371292011909,0.2609322417543868,0.0860598163698449,0.1540748660759232,0.3677896174328504,150.20167208837134,230.41796632918974,-135.90002124191122,436.3033654186539,0.9083794793196998,0.34997509455141107,0.47382800414725346,1.3429309544921462,304.87672662120457,10.021968179457296,292.43280954162867,317.32064370078047,324.33155755634107,9.887767200125234,312.0542730013255,336.60884211135664,292.9340403726405,10.106869828726438,280.384703971779,305.48337677350196,292.9340403726405,10.10686982872645,280.384703971779,305.48337677350196,367.0308233639377,9.077963113882543,355.759043388408,378.30260333946745,0.06118140446218847,0.0460449287373676,0.0040090741491411105,0.11835373477523584,0.26681952386043584,0.06772533288747536,0.18272741624769215,0.3509116314731795,54,254.0425331709091,362.4795731798732,270.6227952499924,387.5017401383811,6
filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,Filament diameter,µm,core_physics,publication_grouped,elastic_net,5,Elastic Net,Core physics,Publication-grouped,341.4219790444454,47.063702667007874,282.98467382065513,399.8592842682356,255.90077245691754,40.67358262131183,205.39784923806826,306.4036956757668,575.1506165537628,194.26376225538138,333.94029680564006,816.3609363018855,46.304572542432325,37.024576874136606,0.332488389089157,92.2766566957755,-1.121567034630359,1.5470769388549959,-3.0425167720578967,0.7993827027971789,0.15401582255483953,0.12968294809396216,-0.007006825274361028,0.3150384703840401,570.9912130689944,194.2855217926546,329.7538752868219,812.2285508511669,0.22838062949952112,0.25640188450417944,-0.08998435956091869,0.546745618559961,373.6387009362644,49.637076406225106,312.0061301865651,435.2712716859637,395.38941442170716,49.79406437825953,333.5619173589817,457.2169114844326,366.4201704470116,50.85996221784925,303.26918641110444,429.5711544829188,366.4201704470116,50.859962217849215,303.26918641110444,429.5711544829188,653.4575098309788,287.46587255107755,296.5214851720735,1010.3935344898841,-2.434893119094555,3.200878886836958,-6.409309195490554,1.5395229573014437,0.07487167167551266,0.1238768892992734,-0.07894180197686852,0.22868514532789386,54,274.806346596719,533.0010578641331,294.79037444712725,544.649165768006,7
filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,Filament diameter,µm,core_physics,publication_grouped,ridge,5,Ridge regression,Core physics,Publication-grouped,348.70782988933524,44.68845068840349,293.2197895340403,404.1958702446302,265.9597880530721,31.90298312228533,226.347002474828,305.5725736313162,599.5350083599199,190.27532174973388,363.27699159663723,835.7930251232025,55.9422467554182,35.36563101009985,12.030015956418517,99.85447755441788,-1.2826995458922688,1.5644939591765057,-3.225275370409009,0.6598762786244716,0.17376478813971027,0.11447127612943166,0.03162992574135279,0.3158996505380678,595.9669076212821,124.23504906590176,441.7087198810734,750.2250953614907,0.19253159487428978,0.1604730449165932,-0.0067220076807799345,0.39178519742935947,377.9270475406756,45.56555018103653,321.3499443225354,434.50415075881574,399.0358914617131,45.60835515535051,342.4056388480232,455.666144075403,367.3846588500206,46.99787186831423,309.0290933589413,425.7402243411,367.3846588500206,46.99787186831427,309.0290933589412,425.74022434110003,689.2792035430964,279.86375794365324,341.78245090244883,1036.775956183744,-2.7459026564755726,3.2173749269516403,-6.740801271994897,1.2489959590437523,0.08923510878987381,0.1084562081330891,-0.045431060230677445,0.22390127781042507,54,273.246865852572,546.2182802020708,292.360994349526,568.7679234540824,8
filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,Filament diameter,µm,prospective_design,publication_grouped,elastic_net,5,Elastic Net,Prospective design,Publication-grouped,371.22649666429476,48.86982677852103,310.5465921549508,431.9064011736387,275.3596260947487,13.66632301912096,258.3906448140828,292.3286073754146,680.708186395135,332.94724167460225,267.2995831065327,1094.1167896837374,21.754305481627036,69.49724563229205,-64.53792239431397,108.04653335756802,-2.244432022348179,3.5119640180975926,-6.605111306607001,2.116247261910643,0.1092929823456839,0.10122931707715749,-0.01639981623177629,0.2349857809231441,670.7669305683689,84.71895265011233,565.5744570971949,775.959404039543,0.10393330608099349,0.11744567953996203,-0.041894765948354035,0.24976137811034102,428.54689502059335,88.16346571755096,319.0774936822383,538.0162963589484,447.7864606412444,87.22903396820048,339.47730956483645,556.0956117176523,415.7223084214891,85.16744921234563,309.97295291567184,521.4716639273064,415.7223084214891,85.16744921234564,309.97295291567184,521.4716639273064,804.0722413312039,477.7119729589396,210.9144829971974,1397.2299996652105,-4.7752473288463335,7.4251824084934945,-13.994829005568638,4.444334347875971,0.07817681127515128,0.13307788485156558,-0.08706120730214409,0.24341482985244664,54,303.018379077767,591.6938754626534,321.6665918800862,618.056884876476,9
filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,Filament diameter,µm,prospective_design,publication_grouped,ridge,5,Ridge regression,Prospective design,Publication-grouped,395.58065525608725,34.508675963645096,352.73247468634946,438.42883582582505,290.97443149134136,7.2120645290310055,282.01947061292117,299.92939236976156,702.6038043669113,199.3823983803634,455.03785842249306,950.1697503113295,28.306293404377385,64.4152123928729,-51.675756760502,108.28834356925677,-2.0881485651506564,1.8928618133987047,-4.438446932422524,0.2621498021212112,0.12458382806657708,0.10522540493452893,-0.006070768937040449,0.2552384250701946,677.676501090854,66.52237524516845,595.0780626739269,760.2749395077811,0.09115092259150168,0.08800204800322993,-0.01811805218230858,0.20041989736531193,449.2905155272168,54.90158737356211,381.12119104122627,517.4598400132073,469.33939679794014,54.46233709077856,401.7154735742827,536.9633200215975,436.6453299946723,54.13151594785367,369.43217547402935,503.85848451531524,436.6453299946723,54.131515947853664,369.43217547402935,503.85848451531524,837.0859606091323,284.16534209688416,484.248085790174,1189.9238354280906,-4.330931806712228,3.934647680770422,-9.216442177540808,0.5545785641163512,0.09660723384786798,0.1309591202219243,-0.06599999096813425,0.2592144586638702,54,306.4879543045097,634.5101078776548,332.00422562338576,661.6933873428763,10
filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,Filament diameter,µm,full_retrospective,publication_grouped,elastic_net,5,Elastic Net,Full retrospective,Publication-grouped,519.8617131946645,48.84061782631748,459.218076389697,580.505349999632,279.5183030235529,17.504223315542802,257.78393911612443,301.2526669309814,1260.1230454038805,245.54220642808406,955.2421276426111,1565.0039631651498,-134.68697001344597,68.09954124209207,-219.24371866794428,-50.13022135894765,-8.61576992297066,3.483459638517781,-12.941056345314095,-4.290483500627225,-0.22642237288322636,0.06837950708635056,-0.3113267450472672,-0.14151800071918555,803.3728913004123,28.645776101209375,767.8044624149348,838.9413201858898,-0.0909868588652685,0.03948230276652633,-0.14001061277664523,-0.04196310495389178,491.56462151692915,39.2485003372526,442.83117166467423,540.2980713691841,508.11884718255607,38.36988404063763,460.47634355404307,555.7613508110691,480.39200231162175,36.80092645050085,434.6976168374901,526.0863877857533,480.39200231162175,36.80092645050085,434.6976168374901,526.0863877857533,1144.3485365703204,195.95527376756763,901.0379278749688,1387.6591452656721,-8.335781820910189,2.981144879684736,-12.037362091444225,-4.634201550376153,-0.20759568298495973,0.08738092204386301,-0.3160934280166743,-0.09909793795324515,54,297.82259837222256,769.0376295238194,312.4783314794171,793.309153038929,11
filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,Filament diameter,µm,full_retrospective,publication_grouped,ridge,5,Ridge regression,Full retrospective,Publication-grouped,714.8066030062604,204.87083249895164,460.42586601027796,969.1873400022428,303.6990903061251,29.605929000283236,266.9384741330965,340.4597064791536,2166.3813355339175,964.0558876430383,969.3478475911816,3363.4148234766535,-277.20565687136303,167.58364365996005,-485.2882338917443,-69.12307985098175,-30.952194583626028,25.528644432028493,-62.65019329782085,0.7458041305687892,-0.261302058677461,0.024670641062803405,-0.29193470549775147,-0.2306694118571705,781.7296092888364,26.632446700385472,748.6610590368871,814.7981595407857,-0.0653320563185509,0.03031850842732893,-0.10297745671200273,-0.027686655925099064,624.4619449083827,157.23871624319875,429.2242918254251,819.6995979913404,640.725026852684,157.55051452064424,445.1002250739203,836.3498286314477,610.8471239141659,156.14438296436563,416.9682650655716,804.7259827627602,610.847123914166,156.1443829643656,416.9682650655717,804.7259827627603,1856.6842221522195,795.6680093447809,868.731900426347,2844.636543878092,-26.54056986618654,21.878343328694648,-53.70612111776824,0.6249813853951594,-0.24671368784337006,0.01998013473058515,-0.27152230181759834,-0.22190507386914177,54,298.2801688131326,1177.0409883535292,310.0632200269349,1146.5401421545464,12
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,rbf_svr,5,RBF-SVR,Full retrospective,Publication-grouped,0.7748096957821025,0.041736701745820025,0.7229867358205494,0.8266326557436555,0.6531933010315727,0.07632814999806536,0.5584193851294781,0.7479672169336673,1.0675916152767413,0.04200043936904308,1.0154411818034603,1.1197420487500223,-0.05933473864817518,0.045746359351085134,-0.1161363461033098,-0.00253313119304055,-0.010246106007653855,0.07996978708648855,-0.10954171157696717,0.08904949956165946,0.1762390358973988,0.11604602341468687,0.032148866488670824,0.3203292053061268,0.9789518794359209,0.4796719534705249,0.38336048386349797,1.574543275008344,0.4600459447208668,0.2821026143781321,0.10976928464837993,0.8103226047933536,0.7855763247064532,0.01461958214384051,0.7674237158896638,0.8037289335232426,0.8250119287644836,0.015445389476535978,0.8058339447132336,0.8441899128157336,0.7223482620205223,0.02520211518622981,0.6910557029151962,0.7536408211258483,0.7223482620205223,0.02520211518622981,0.6910557029151962,0.7536408211258483,1.0911935182828536,0.03074854052018535,1.0530141625216298,1.1293728740440774,0.02311144178875122,0.054560347490320765,-0.0446341774194673,0.09085706099696975,0.22017943200517004,0.08043595674987179,0.12030500034777898,0.3200538636625611,54,0.5996817318036377,1.0062526402834295,0.6441479994083514,1.0751032411684867,1
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,core_physics,publication_grouped,elastic_net,5,Elastic Net,Core physics,Publication-grouped,0.7859051479062368,0.041321897742948525,0.7345972351413601,0.8372130606711135,0.703524596112198,0.06019561009274321,0.6287818742101274,0.7782673180142685,1.1310888009693876,0.08462203510817713,1.0260166665208288,1.2361609354179464,0.013479948546590825,0.02926452791991096,-0.022856762195991573,0.049816659289173226,-0.13766189639226942,0.17781811494146396,-0.35845224794354447,0.0831284551590056,-0.2890195840541131,0.07902397218313917,-0.3871408053089729,-0.1908983627992533,7.474227451908858,2.875936915315851,3.9032801230559713,11.045174780761744,-3.2592557583850246,1.644986797484216,-5.301776642341686,-1.2167348744283637,0.8144162843034997,0.05261072512043031,0.7490914410020668,0.8797411276049325,0.8464232205425267,0.051977493662461315,0.7818846379449841,0.9109618031400694,0.747648825107218,0.05302272213815232,0.6818124199415124,0.8134852302729235,0.7476488251072182,0.05302272213815231,0.6818124199415126,0.8134852302729237,1.1828648808450093,0.1263247849006892,1.0260119433529886,1.33971781833703,-0.15765883621963434,0.26249422271690576,-0.4835884623036975,0.16827078986442884,-0.1982271568956942,0.057275162244844705,-0.2693436638463975,-0.1271106499449909,54,0.6101053083688979,1.063884616876564,0.6374828763575019,1.1003438222003563,2
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,elastic_net,5,Elastic Net,Full retrospective,Publication-grouped,0.7859051479062368,0.041321897742948525,0.7345972351413601,0.8372130606711135,0.703524596112198,0.06019561009274321,0.6287818742101274,0.7782673180142685,1.1310888009693876,0.08462203510817713,1.0260166665208288,1.2361609354179464,0.013479948546590825,0.02926452791991096,-0.022856762195991573,0.049816659289173226,-0.13766189639226942,0.17781811494146396,-0.35845224794354447,0.0831284551590056,-0.2890195840541131,0.07902397218313917,-0.3871408053089729,-0.1908983627992533,7.474227451908858,2.875936915315851,3.9032801230559713,11.045174780761744,-3.2592557583850246,1.644986797484216,-5.301776642341686,-1.2167348744283637,0.8144162843034997,0.05261072512043031,0.7490914410020668,0.8797411276049325,0.8464232205425267,0.051977493662461315,0.7818846379449841,0.9109618031400694,0.747648825107218,0.05302272213815232,0.6818124199415124,0.8134852302729235,0.7476488251072182,0.05302272213815231,0.6818124199415126,0.8134852302729237,1.1828648808450093,0.1263247849006892,1.0260119433529886,1.33971781833703,-0.15765883621963434,0.26249422271690576,-0.4835884623036975,0.16827078986442884,-0.1982271568956942,0.057275162244844705,-0.2693436638463975,-0.1271106499449909,54,0.6094917899664699,1.0674564418188301,0.6422100133441281,1.0899930312888568,3
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,prospective_design,publication_grouped,elastic_net,5,Elastic Net,Prospective design,Publication-grouped,0.7859051479062368,0.041321897742948525,0.7345972351413601,0.8372130606711135,0.703524596112198,0.06019561009274321,0.6287818742101274,0.7782673180142685,1.1310888009693876,0.08462203510817713,1.0260166665208288,1.2361609354179464,0.013479948546590825,0.02926452791991096,-0.022856762195991573,0.049816659289173226,-0.13766189639226942,0.17781811494146396,-0.35845224794354447,0.0831284551590056,-0.2890195840541131,0.07902397218313917,-0.3871408053089729,-0.1908983627992533,7.474227451908858,2.875936915315851,3.9032801230559713,11.045174780761744,-3.2592557583850246,1.644986797484216,-5.301776642341686,-1.2167348744283637,0.8144162843034997,0.05261072512043031,0.7490914410020668,0.8797411276049325,0.8464232205425267,0.051977493662461315,0.7818846379449841,0.9109618031400694,0.747648825107218,0.05302272213815232,0.6818124199415124,0.8134852302729235,0.7476488251072182,0.05302272213815231,0.6818124199415126,0.8134852302729237,1.1828648808450093,0.1263247849006892,1.0260119433529886,1.33971781833703,-0.15765883621963434,0.26249422271690576,-0.4835884623036975,0.16827078986442884,-0.1982271568956942,0.057275162244844705,-0.2693436638463975,-0.1271106499449909,54,0.6176059868619527,1.0642315138243983,0.6479401649778922,1.0994589991698227,4
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,5,Random Forest,Full retrospective,Publication-grouped,0.7788366127158743,0.026124035089123303,0.746399338857898,0.8112738865738507,0.674835071720749,0.01716786181892491,0.6535183557740529,0.696151787667445,1.0740484115502775,0.02586910968744628,1.0419276693857913,1.1061691537147638,0.047410246511686786,0.029180692727191055,0.011177630909687174,0.0836428621136864,-0.021712462568673117,0.04927650535527975,-0.08289732522561909,0.03947240008827285,0.15696592376834426,0.07369025034052641,0.06546739290188977,0.24846445463479874,0.9850930786434736,0.3627393560788028,0.5346926794688076,1.4354934778181396,0.42823290872848246,0.20494633216295524,0.1737584265178303,0.6827073909391346,0.8219993329797104,0.014938613167872353,0.8034505948260706,0.8405480711333502,0.8574075789399073,0.015695049059860158,0.837919601572237,0.8768955563075775,0.7649850871921224,0.020113502450516994,0.7400108753215322,0.7899592990627127,0.7649850871921224,0.020113502450516962,0.7400108753215323,0.7899592990627126,1.1135849411239804,0.01613407659332663,1.0935518390737846,1.1336180431741762,-0.016916513770303277,0.02942372378011996,-0.05345089228117027,0.019617864740563717,0.1658275799316605,0.03505479584765703,0.12230130196324189,0.2093538579000791,54,0.6487679877894817,1.0600040199037133,0.671750406892527,1.0876603030455014,5
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,prospective_design,publication_grouped,rbf_svr,5,RBF-SVR,Prospective design,Publication-grouped,0.8119280109195393,0.056466182342572994,0.7418159851887571,0.8820400366503214,0.659419287966814,0.05799027655022057,0.5874148493285251,0.731423726605103,1.117711143771281,0.06703578566752465,1.0344752221166116,1.2009470654259504,-0.01055263746422638,0.05688782004733235,-0.08118819555329346,0.06008292062484069,-0.10914059971401809,0.1336593550768002,-0.27510060893601473,0.05681940950797855,0.038091609228309634,0.162468429229698,-0.1636395901909229,0.23982280864754213,1.5864787517826564,0.7788881086389086,0.6193614286566995,2.5535960749086133,0.10293463654966854,0.45199367499878046,-0.45828963711213094,0.664158910211468,0.8276838731240739,0.030115446829203276,0.7902906070064324,0.8650771392417154,0.8676909753382471,0.030975956184735958,0.8292292457337231,0.9061527049427711,0.7626192315550897,0.04101778409042755,0.7116889257639106,0.8135495373462688,0.7626192315550897,0.041017784090427514,0.7116889257639106,0.8135495373462688,1.1464926694810114,0.04949482130858765,1.0850367317646095,1.2079486071974133,-0.07933255133679669,0.09288636090937506,-0.19466620160212939,0.03600109892853599,0.03810844129593658,0.14501991322910135,-0.1419575639832727,0.21817444657514584,54,0.6410961847111445,1.064179972974573,0.6811107130514084,1.1098625408387344,6
