dataset,target_family,target_key,target_column,target_label,unit,feature_set,validation_design,model_key,meta_primary_source_id,repeat_count,source_rows,source_mae,source_rmse,source_bias,source_true_mean,source_predicted_mean,model_display_name,feature_set_display_name,absolute_source_bias,difficulty_rank,source_error_percentile,high_difficulty_source
filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,Filament diameter,µm,full_retrospective,leave_one_publication_out,random_forest,ref:zhao 2014,1,4,130.963294575696,130.99996173895374,-130.963294575696,500.0,369.036705424304,Random Forest,Full retrospective,130.963294575696,45,0.18518518518518517,False
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,leave_one_publication_out,rbf_svr,ref:cidonio oreffo biofab 2019,1,1,0.1289132993400586,0.1289132993400584,0.1289132993400586,0.9907333333333336,1.1196466326733925,RBF-SVR,Full retrospective,0.1289132993400586,54,0.018518518518518517,False
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,leave_one_publication_out,rbf_svr,ref:sanz garcia escobedo lucea polymers 2020,1,2,0.13451464228225313,0.13455398896317697,-0.13451464228225313,1.6,1.465485357717747,RBF-SVR,Full retrospective,0.13451464228225313,53,0.037037037037037035,False
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,leave_one_publication_out,rbf_svr,ref:ouyang 2015,1,3,0.13488112309949998,0.155208350577931,0.13488112309949998,1.66,1.7948811230994997,RBF-SVR,Full retrospective,0.13488112309949998,52,0.05555555555555555,False
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,leave_one_publication_out,rbf_svr,ref:duan butcher jbiomedmatres 2012,1,2,0.1563041771465131,0.19748097492692,0.1563041771465131,1.176625,1.332929177146513,RBF-SVR,Full retrospective,0.1563041771465131,51,0.07407407407407407,False
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,leave_one_publication_out,rbf_svr,ref:lim levato advhealthmat 2020,1,4,0.18606976352724644,0.2457253260604266,-0.18606976352724644,1.0419436201780417,0.8558738566507951,RBF-SVR,Full retrospective,0.18606976352724644,50,0.09259259259259259,False
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,leave_one_publication_out,rbf_svr,ref:colosi khademhosseini advmat 2016,1,9,0.18634105339100743,0.29028796002458296,-0.16922790571483884,1.229631746031746,1.0604038403169072,RBF-SVR,Full retrospective,0.16922790571483884,49,0.1111111111111111,False
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,leave_one_publication_out,rbf_svr,ref:fedorovich dhe22 tissueeng 2008,1,5,0.20072723798498943,0.23348600840229322,0.20072723798498943,2.057767369242779,2.2584946072277683,RBF-SVR,Full retrospective,0.20072723798498943,48,0.12962962962962962,False
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,leave_one_publication_out,rbf_svr,ref:ning chen biofab 2018,1,6,0.22336938402645568,0.22968121944663197,0.22336938402645568,1.5045166666666667,1.7278860506931224,RBF-SVR,Full retrospective,0.22336938402645568,47,0.14814814814814814,False
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,leave_one_publication_out,rbf_svr,ref:othman 2020,1,1,0.2618385368524589,0.26183853685245895,0.2618385368524589,1.5,1.761838536852459,RBF-SVR,Full retrospective,0.2618385368524589,46,0.16666666666666666,False
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,leave_one_publication_out,rbf_svr,ref:gao cho advfuncmat 2017,1,4,0.28506555249558096,0.29131390273648405,0.28506555249558096,0.9211955538809344,1.2062611063765156,RBF-SVR,Full retrospective,0.28506555249558096,45,0.18518518518518517,False
