dataset,target_family,target_key,target_column,target_label,unit,feature_set,validation_design,model_key,meta_primary_source_id,repeat_count,source_rows,source_mae,source_rmse,source_bias,source_true_mean,source_predicted_mean,model_display_name,feature_set_display_name,absolute_source_bias,difficulty_rank,source_error_percentile,high_difficulty_source
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1007/s13205-018-1341-9,1,3,3.5522565759247158,4.408318072187646,-3.5522565759247158,88.85666666666667,85.30441009074195,RBF-SVR,Full retrospective,3.5522565759247158,67,0.12,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1016/j.actbio.2014.06.034,1,9,22.44946092021768,32.032264956054085,9.31737608954627,74.44444444444444,83.76182053399071,RBF-SVR,Full retrospective,9.31737608954627,7,0.92,True
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1016/j.actbio.2014.09.023,1,4,4.353456608287786,5.114333029935306,-3.356284644837629,92.05,88.69371535516237,RBF-SVR,Full retrospective,3.356284644837629,64,0.16,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1016/j.actbio.2014.09.033,1,4,11.565435609548345,12.629120059154404,-10.160055993897544,93.0,82.83994400610246,RBF-SVR,Full retrospective,10.160055993897544,31,0.6,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1016/j.actbio.2018.10.028,1,8,9.624914229153253,11.406253461839896,7.129266018729963,83.0625,90.19176601872996,RBF-SVR,Full retrospective,7.129266018729963,38,0.5066666666666667,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1016/j.actbio.2020.07.016,1,6,3.0910021514246964,4.103020819715005,-2.7528579887119164,88.61666666666667,85.86380867795475,RBF-SVR,Full retrospective,2.7528579887119164,70,0.08,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1016/j.addma.2020.101640,1,4,12.076689659707956,12.12055720548533,-12.076689659707956,96.2,84.12331034029205,RBF-SVR,Full retrospective,12.076689659707956,27,0.6533333333333333,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1016/j.biomaterials.2015.05.031,1,6,12.553644494189028,17.213158729309498,9.841436539855458,75.05,84.89143653985546,RBF-SVR,Full retrospective,9.841436539855458,22,0.72,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1016/j.biomaterials.2016.07.038,1,9,6.712166313331644,8.139400293106918,2.427871265005253,80.98888888888888,83.41676015389413,RBF-SVR,Full retrospective,2.427871265005253,55,0.28,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1016/j.jmbbm.2017.12.018,1,3,12.36698261785619,12.646380613818113,-12.36698261785619,92.33333333333333,79.96635071547713,RBF-SVR,Full retrospective,12.36698261785619,24,0.6933333333333334,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1016/j.mtbio.2020.100078,1,5,8.644816552100263,8.804901175759735,-8.644816552100263,94.24,85.59518344789974,RBF-SVR,Full retrospective,8.644816552100263,45,0.41333333333333333,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1021/acs.biomac.5b00188,1,2,5.444079851048798,6.356618158520716,3.281552831913544,78.65,81.93155283191354,RBF-SVR,Full retrospective,3.281552831913544,60,0.21333333333333335,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1021/acs.biomac.9b01204,1,12,9.273895596189925,10.672953474197854,8.957978697371422,76.18333333333334,85.14131203070475,RBF-SVR,Full retrospective,8.957978697371422,41,0.4666666666666667,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1021/acsami.7b04216,1,3,12.629989216167894,12.751688879030677,-12.629989216167894,95.33333333333333,82.70334411716544,RBF-SVR,Full retrospective,12.629989216167894,21,0.7333333333333333,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1021/acsami.7b16059,1,12,11.525618914336873,12.455923224283408,0.9783476211215123,83.68333333333334,84.66168095445485,RBF-SVR,Full retrospective,0.9783476211215123,32,0.5866666666666667,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1021/acsami.9b09782,1,6,6.876477221146939,8.603182829701915,4.730227790197103,80.48333333333333,85.21356112353044,RBF-SVR,Full retrospective,4.730227790197103,54,0.29333333333333333,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1021/acsbiomaterials.9b00167,1,12,12.121261305430602,13.432725268175481,-9.626243245094772,90.45833333333333,80.83209008823856,RBF-SVR,Full retrospective,9.626243245094772,26,0.6666666666666666,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1038/s41598-017-17286-1,1,2,3.174164987312629,3.3287129069178363,-3.174164987312629,86.02250000000001,82.84833501268737,RBF-SVR,Full retrospective,3.174164987312629,69,0.09333333333333334,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1038/s41598-018-26407-3,1,20,3.441036403109288,4.073672137890969,-2.770142902492566,88.425,85.65485709750743,RBF-SVR,Full retrospective,2.770142902492566,68,0.10666666666666667,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1038/s41598-019-55034-9,1,15,14.71885619409495,18.08239923565422,4.22039890039861,80.19066666666666,84.41106556706526,RBF-SVR,Full retrospective,4.22039890039861,18,0.7733333333333333,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1038/s41598-020-65050-9,1,18,28.16634007644021,30.517317766151645,28.16634007644021,56.422222222222224,84.58856229866244,RBF-SVR,Full retrospective,28.16634007644021,4,0.96,True
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1038/srep29977,1,3,10.952040540305632,13.873188674582224,4.20851332734954,77.76666666666667,81.97517999401622,RBF-SVR,Full retrospective,4.20851332734954,34,0.56,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1039/c3bm00012e,1,6,10.148917024911832,10.314983769406949,-10.148917024911832,95.5,85.35108297508816,RBF-SVR,Full retrospective,10.148917024911832,35,0.5466666666666666,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1039/c4bm00234b,1,3,22.06738528728914,30.460395141141873,21.99442806376776,61.666666666666664,83.66109473043443,RBF-SVR,Full retrospective,21.99442806376776,8,0.9066666666666666,True
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1088/0960-1317/22/8/085014,1,4,6.643839911609884,6.834958469293996,-6.643839911609884,93.05,86.40616008839012,RBF-SVR,Full retrospective,6.643839911609884,56,0.26666666666666666,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1088/1758-5082/5/2/025004,1,3,14.148832995622262,14.194955237660247,-14.148832995622262,96.16666666666667,82.0178336710444,RBF-SVR,Full retrospective,14.148832995622262,20,0.7466666666666667,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1088/1758-5082/6/2/024105,1,9,6.882563936425419,8.82057011107793,1.3639385502340278,85.5,86.86393855023402,RBF-SVR,Full retrospective,1.3639385502340278,53,0.30666666666666664,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1088/1758-5082/6/3/035001,1,4,18.28276302640428,22.94043850990413,14.203438512606791,73.5,87.7034385126068,RBF-SVR,Full retrospective,14.203438512606791,12,0.8533333333333334,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1088/1758-5090/7/4/044101,1,3,15.735277065836902,20.409091799929833,7.001956283666455,79.94333333333333,86.94528961699979,RBF-SVR,Full retrospective,7.001956283666455,14,0.8266666666666667,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1088/1758-5090/7/4/044102,1,10,11.784911469610236,14.359486467134088,10.103337656569499,76.914,87.0173376565695,RBF-SVR,Full retrospective,10.103337656569499,29,0.6266666666666667,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1088/1758-5090/7/4/045012,1,11,9.495251500588523,10.917965386829295,-5.572294414447015,88.35454545454546,82.78225104009844,RBF-SVR,Full retrospective,5.572294414447015,40,0.48,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1088/1758-5090/8/3/035020,1,14,36.1075968488009,46.275678603319285,34.77590840774245,51.50714285714286,86.28305126488532,RBF-SVR,Full retrospective,34.77590840774245,1,1.0,True
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1088/1758-5090/8/4/045001,1,4,8.100960451928326,9.51387227100948,4.800625724829157,75.7,80.50062572482915,RBF-SVR,Full retrospective,4.800625724829157,47,0.38666666666666666,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1088/1758-5090/8/4/045002,1,4,11.760014543180986,12.007954828041292,11.760014543180986,75.375,87.13501454318099,RBF-SVR,Full retrospective,11.760014543180986,30,0.6133333333333333,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1088/1758-5090/8/4/045005,1,1,1.4587842968871598,1.4587842968871598,-1.4587842968871598,86.92,85.46121570311284,RBF-SVR,Full retrospective,1.4587842968871598,75,0.013333333333333334,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1088/1758-5090/aa7b1d,1,8,5.766935431464367,6.073707732076968,-5.766935431464367,92.2125,86.44556456853563,RBF-SVR,Full retrospective,5.766935431464367,58,0.24,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1088/1758-5090/aacd30,1,6,7.678319288037788,8.497340614512247,-7.678319288037788,94.76666666666667,87.08834737862888,RBF-SVR,Full retrospective,7.678319288037788,50,0.3466666666666667,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1088/1758-5090/ab0692,1,4,11.971178191912003,12.65694491916109,-3.3501503227752494,86.405,83.05484967722475,RBF-SVR,Full retrospective,3.3501503227752494,28,0.64,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1088/1758-5090/ab15cb,1,6,5.086605331933711,5.810419841039147,4.895775950952346,81.38333333333334,86.27910928428567,RBF-SVR,Full retrospective,4.895775950952346,61,0.2,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1088/1758-5090/ab19fd,1,8,9.23573909120891,12.579489261586696,3.483604266485489,81.4925,84.97610426648549,RBF-SVR,Full retrospective,3.483604266485489,43,0.44,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1088/1758-5090/ab2622,1,9,2.333091282251328,2.7988434909964637,0.8881633739762833,87.54444444444444,88.43260781842073,RBF-SVR,Full retrospective,0.8881633739762833,72,0.05333333333333334,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1088/1758-5090/ab38ef,1,1,12.47227667797091,12.47227667797091,-12.47227667797091,95.0,82.52772332202909,RBF-SVR,Full retrospective,12.47227667797091,23,0.7066666666666667,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1088/1758-5090/ab7553,1,4,30.366027133110812,31.12049601153139,30.366027133110812,53.775,84.14102713311081,RBF-SVR,Full retrospective,30.366027133110812,3,0.9733333333333334,True
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1088/1758-5090/abc39b,1,14,12.249134933011069,13.734117776536756,12.245384485163132,73.65071428571427,85.89609877087742,RBF-SVR,Full retrospective,12.245384485163132,25,0.68,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1089/biores.2013.0031,1,4,15.181449071418179,15.251768218738258,-15.181449071418179,97.0,81.81855092858183,RBF-SVR,Full retrospective,15.181449071418179,17,0.7866666666666666,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1089/ten.a.2007.0004,1,21,21.757985220032214,24.387985496803218,21.47849844777306,60.94285714285714,82.4213555906302,RBF-SVR,Full retrospective,21.47849844777306,10,0.88,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1089/ten.a.2007.0158,1,9,7.068213115153883,8.090117459366118,1.6644407386132452,82.33333333333333,83.99777407194658,RBF-SVR,Full retrospective,1.6644407386132452,52,0.32,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1089/ten.tec.2007.0392,1,6,1.762211636367785,2.088850035660573,-0.9718002459453601,82.0,81.02819975405464,RBF-SVR,Full retrospective,0.9718002459453601,73,0.04,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1089/ten.tec.2015.0307,1,10,3.63273119649797,4.159129368651101,-1.1235738357686345,83.31,82.18642616423136,RBF-SVR,Full retrospective,1.1235738357686345,66,0.13333333333333333,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1115/1.3128729,1,4,4.701370859737018,5.273200777434096,2.3855023265206725,80.33500000000001,82.72050232652067,RBF-SVR,Full retrospective,2.3855023265206725,63,0.17333333333333334,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1115/1.4024575,1,30,20.42158062447352,24.155074894248855,14.336100975213467,68.81833333333334,83.1544343085468,RBF-SVR,Full retrospective,14.336100975213467,11,0.8666666666666667,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.1115/1.4043960,1,2,15.32607613330925,15.333567355433305,-15.32607613330925,98.03,82.70392386669076,RBF-SVR,Full retrospective,15.32607613330925,15,0.8133333333333334,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.18063/ijb.v5i2.2.204,1,19,21.816851895354155,23.895545856081633,21.816851895354155,62.04736842105264,83.86422031640679,RBF-SVR,Full retrospective,21.816851895354155,9,0.8933333333333333,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.18063/ijb.v6i1.250,1,2,30.672231309867048,30.685071211977775,30.672231309867048,55.05,85.72223130986706,RBF-SVR,Full retrospective,30.672231309867048,2,0.9866666666666667,True
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.3390/ma13194237,1,3,15.227882890070205,15.24536891789631,-15.227882890070205,98.27,83.04211710992979,RBF-SVR,Full retrospective,15.227882890070205,16,0.8,False
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,rbf_svr,doi:10.3390/polym12102346,1,2,4.1600884079878,4.24418775295707,-4.1600884079878,91.0,86.8399115920122,RBF-SVR,Full retrospective,4.1600884079878,65,0.14666666666666667,False
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,leave_one_publication_out,rbf_svr,ref:akkineni gelinsky biofab 2016,1,2,0.6659109770247632,0.6799908159659248,0.13765929128079046,2.41105,2.5487092912807903,RBF-SVR,Full retrospective,0.13765929128079046,21,0.6296296296296297,False
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,leave_one_publication_out,rbf_svr,ref:be22assoni khademhosseini biofab 2014,1,3,0.5807467405784164,0.5814195819075219,0.5807467405784164,0.9542,1.5349467405784163,RBF-SVR,Full retrospective,0.5807467405784164,28,0.5,False
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,leave_one_publication_out,rbf_svr,ref:bociaga rosinska mat 2020,1,3,1.656275640777178,1.656323699065877,-1.656275640777178,3.636333333333333,1.980057692556155,RBF-SVR,Full retrospective,1.656275640777178,4,0.9444444444444444,True
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,leave_one_publication_out,rbf_svr,ref:chen zhang appmatint 2019,1,3,0.9840661287673439,0.9840675059839468,0.9840661287673439,0.7283809523809525,1.7124470811482964,RBF-SVR,Full retrospective,0.9840661287673439,12,0.7962962962962963,False
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,leave_one_publication_out,rbf_svr,ref:chung wallace biomatsci 2013,1,3,0.29561316943360966,0.3041947951550582,0.29561316943360966,1.60565,1.9012631694336097,RBF-SVR,Full retrospective,0.29561316943360966,44,0.2037037037037037,False
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,leave_one_publication_out,rbf_svr,ref:cidonio oreffo biofab 2019,1,1,0.1289132993400586,0.1289132993400584,0.1289132993400586,0.9907333333333336,1.1196466326733925,RBF-SVR,Full retrospective,0.1289132993400586,54,0.018518518518518517,False
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,leave_one_publication_out,rbf_svr,ref:colosi khademhosseini advmat 2016,1,9,0.18634105339100743,0.29028796002458296,-0.16922790571483884,1.229631746031746,1.0604038403169072,RBF-SVR,Full retrospective,0.16922790571483884,49,0.1111111111111111,False
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,leave_one_publication_out,rbf_svr,ref:dai 2016,1,1,0.581937400106082,0.581937400106082,0.581937400106082,1.068230769230769,1.650168169336851,RBF-SVR,Full retrospective,0.581937400106082,27,0.5185185185185185,False
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,leave_one_publication_out,rbf_svr,ref:daly kelly biofab 2016,1,4,0.6562576052458275,0.6837346669156548,-0.1552073335985605,1.8377884615384619,1.6825811279399017,RBF-SVR,Full retrospective,0.1552073335985605,23,0.5925925925925926,False
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,leave_one_publication_out,rbf_svr,ref:das ghosh actabiomat 2015,1,3,0.3564975549070273,0.35977857788259476,0.3564975549070273,1.4029733333333334,1.759470888240361,RBF-SVR,Full retrospective,0.3564975549070273,40,0.2777777777777778,False
