dataset,target_key,feature_set,model_variant,task_id,observed_feature_count,minimum_task_rank,maximum_task_rank,task_rank_sum,minimum_task_importance,maximum_task_importance,original_feature_count,expected_rank_sum,feature_count_matches_inventory,minimum_rank_valid,maximum_rank_valid,rank_sum_valid
cell_viability,cell_viability,prospective_design,tuned_rf_reference,step16__cell_viability__prospective_design__publication_grouped__r02__f04,44,1.0,44.0,990.0,0.0,1.3025367758106023,44,990.0,True,True,True,True
cell_viability,cell_viability,prospective_design,tuned_rf_reference,step16__cell_viability__prospective_design__publication_grouped__r02__f05,44,1.0,44.0,990.0,0.0,1.5479088866824946,44,990.0,True,True,True,True
cell_viability,cell_viability,prospective_design,tuned_rf_reference,step16__cell_viability__prospective_design__publication_grouped__r03__f01,44,1.0,42.5,990.0,0.0,1.7523625588681484,44,990.0,True,True,True,True
cell_viability,cell_viability,prospective_design,tuned_rf_reference,step16__cell_viability__prospective_design__publication_grouped__r03__f02,44,1.0,42.5,990.0,0.0,1.3271978855220792,44,990.0,True,True,True,True
cell_viability,cell_viability,prospective_design,tuned_rf_reference,step16__cell_viability__prospective_design__publication_grouped__r03__f03,44,1.0,44.0,990.0,0.0,2.022498442645118,44,990.0,True,True,True,True
cell_viability,cell_viability,prospective_design,tuned_rf_reference,step16__cell_viability__prospective_design__publication_grouped__r03__f04,44,1.0,43.5,990.0,0.0,1.2862359928277918,44,990.0,True,True,True,True
cell_viability,cell_viability,prospective_design,tuned_rf_reference,step16__cell_viability__prospective_design__publication_grouped__r03__f05,44,1.0,43.5,990.0,0.0,1.6550890154476103,44,990.0,True,True,True,True
cell_viability,cell_viability,prospective_design,tuned_rf_reference,step16__cell_viability__prospective_design__publication_grouped__r04__f01,44,1.0,43.0,990.0,0.0,1.0938985746403014,44,990.0,True,True,True,True
cell_viability,cell_viability,prospective_design,tuned_rf_reference,step16__cell_viability__prospective_design__publication_grouped__r04__f02,44,1.0,43.0,990.0,0.0,1.3140835468698902,44,990.0,True,True,True,True
cell_viability,cell_viability,prospective_design,tuned_rf_reference,step16__cell_viability__prospective_design__publication_grouped__r04__f03,44,1.0,43.5,990.0,0.0,1.650257800335782,44,990.0,True,True,True,True
cell_viability,cell_viability,prospective_design,tuned_rf_reference,step16__cell_viability__prospective_design__publication_grouped__r04__f04,44,1.0,43.0,990.0,0.0,1.666394728329544,44,990.0,True,True,True,True
cell_viability,cell_viability,prospective_design,tuned_rf_reference,step16__cell_viability__prospective_design__publication_grouped__r04__f05,44,1.0,44.0,990.0,0.0,1.187204012459404,44,990.0,True,True,True,True
cell_viability,cell_viability,prospective_design,tuned_rf_reference,step16__cell_viability__prospective_design__publication_grouped__r05__f01,44,1.0,42.0,990.0,0.0,1.7933547047640348,44,990.0,True,True,True,True
cell_viability,cell_viability,prospective_design,tuned_rf_reference,step16__cell_viability__prospective_design__publication_grouped__r05__f02,44,1.0,42.5,990.0,0.0,3.1059464575518727,44,990.0,True,True,True,True
cell_viability,cell_viability,prospective_design,tuned_rf_reference,step16__cell_viability__prospective_design__publication_grouped__r05__f03,44,1.0,43.5,990.0,0.0,1.1576382541348027,44,990.0,True,True,True,True
cell_viability,cell_viability,prospective_design,tuned_rf_reference,step16__cell_viability__prospective_design__publication_grouped__r05__f04,44,1.0,43.5,990.0,0.0,1.8367121910639672,44,990.0,True,True,True,True
cell_viability,cell_viability,prospective_design,tuned_rf_reference,step16__cell_viability__prospective_design__publication_grouped__r05__f05,44,1.0,44.0,990.0,0.0,1.112478970882207,44,990.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,matched_fixed_rf,step16__filament_diameter__core_physics__publication_grouped__r01__f01,14,1.0,14.0,105.0,3.884345095491784,162.69015635901803,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,matched_fixed_rf,step16__filament_diameter__core_physics__publication_grouped__r01__f02,14,1.0,14.0,105.0,1.1751835688519705,152.8788628934034,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,matched_fixed_rf,step16__filament_diameter__core_physics__publication_grouped__r01__f03,14,1.0,14.0,105.0,1.8908910029704715,150.38725174176193,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,matched_fixed_rf,step16__filament_diameter__core_physics__publication_grouped__r01__f04,14,1.0,14.0,105.0,4.698550972282087,175.07790887431767,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,matched_fixed_rf,step16__filament_diameter__core_physics__publication_grouped__r01__f05,14,1.0,14.0,105.0,5.784210585400784,226.8381070143809,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,matched_fixed_rf,step16__filament_diameter__core_physics__publication_grouped__r02__f01,14,1.0,14.0,105.0,4.926728922617911,199.44655666885976,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,matched_fixed_rf,step16__filament_diameter__core_physics__publication_grouped__r02__f02,14,1.0,14.0,105.0,4.161194245718187,135.54416829315818,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,matched_fixed_rf,step16__filament_diameter__core_physics__publication_grouped__r02__f03,14,1.0,14.0,105.0,1.472542052656577,166.5047120847284,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,matched_fixed_rf,step16__filament_diameter__core_physics__publication_grouped__r02__f04,14,1.0,14.0,105.0,3.767207842331662,202.6937786577841,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,matched_fixed_rf,step16__filament_diameter__core_physics__publication_grouped__r02__f05,14,1.0,14.0,105.0,3.0119196124501086,204.9994572985719,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,matched_fixed_rf,step16__filament_diameter__core_physics__publication_grouped__r03__f01,14,1.0,14.0,105.0,2.9700499077325206,167.06942402225226,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,matched_fixed_rf,step16__filament_diameter__core_physics__publication_grouped__r03__f02,14,1.0,14.0,105.0,9.610806508862613,175.2716929171845,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,matched_fixed_rf,step16__filament_diameter__core_physics__publication_grouped__r03__f03,14,1.0,14.0,105.0,4.070118302631111,186.8057291977386,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,matched_fixed_rf,step16__filament_diameter__core_physics__publication_grouped__r03__f04,14,1.0,14.0,105.0,4.593691713563831,173.9942577342642,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,matched_fixed_rf,step16__filament_diameter__core_physics__publication_grouped__r03__f05,14,1.0,14.0,105.0,0.9601094021494956,178.1633135621603,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,matched_fixed_rf,step16__filament_diameter__core_physics__publication_grouped__r04__f01,14,1.0,14.0,105.0,2.9212829663889184,150.39211730480417,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,matched_fixed_rf,step16__filament_diameter__core_physics__publication_grouped__r04__f02,14,1.0,14.0,105.0,3.5955902502312345,183.60565029502575,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,matched_fixed_rf,step16__filament_diameter__core_physics__publication_grouped__r04__f03,14,1.0,14.0,105.0,1.9144153617670936,154.8251749417863,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,matched_fixed_rf,step16__filament_diameter__core_physics__publication_grouped__r04__f04,14,1.0,14.0,105.0,5.14493553599508,229.8112266287432,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,matched_fixed_rf,step16__filament_diameter__core_physics__publication_grouped__r04__f05,14,1.0,14.0,105.0,3.328389891506898,146.50665529239728,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,matched_fixed_rf,step16__filament_diameter__core_physics__publication_grouped__r05__f01,14,1.0,14.0,105.0,5.433536448037764,162.81985915028952,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,matched_fixed_rf,step16__filament_diameter__core_physics__publication_grouped__r05__f02,14,1.0,14.0,105.0,3.5506628945771403,186.72584899659745,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,matched_fixed_rf,step16__filament_diameter__core_physics__publication_grouped__r05__f03,14,1.0,14.0,105.0,3.547934677171886,201.4578011863001,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,matched_fixed_rf,step16__filament_diameter__core_physics__publication_grouped__r05__f04,14,1.0,14.0,105.0,3.712564189037198,149.6000425750389,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,matched_fixed_rf,step16__filament_diameter__core_physics__publication_grouped__r05__f05,14,1.0,14.0,105.0,4.949243979236493,153.57748172602803,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,tuned_rf_reference,step16__filament_diameter__core_physics__publication_grouped__r01__f01,14,1.0,14.0,105.0,5.719317289137209,94.67704598617848,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,tuned_rf_reference,step16__filament_diameter__core_physics__publication_grouped__r01__f02,14,1.0,14.0,105.0,2.886240583836983,87.04172613677528,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,tuned_rf_reference,step16__filament_diameter__core_physics__publication_grouped__r01__f03,14,1.0,14.0,105.0,1.2734943033761823,153.1425276681888,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,tuned_rf_reference,step16__filament_diameter__core_physics__publication_grouped__r01__f04,14,1.0,14.0,105.0,4.306795188626935,177.6802446087207,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,tuned_rf_reference,step16__filament_diameter__core_physics__publication_grouped__r01__f05,14,1.0,14.0,105.0,5.854675027638587,131.6629157858996,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,tuned_rf_reference,step16__filament_diameter__core_physics__publication_grouped__r02__f01,14,1.0,14.0,105.0,3.943388710918086,206.74713812626115,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,tuned_rf_reference,step16__filament_diameter__core_physics__publication_grouped__r02__f02,14,1.0,14.0,105.0,3.6409098071670623,125.2974643664924,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,tuned_rf_reference,step16__filament_diameter__core_physics__publication_grouped__r02__f03,14,1.0,14.0,105.0,3.0446829969099167,161.55371415360162,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,tuned_rf_reference,step16__filament_diameter__core_physics__publication_grouped__r02__f04,14,1.0,14.0,105.0,2.3400920614569314,198.0380535348794,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,tuned_rf_reference,step16__filament_diameter__core_physics__publication_grouped__r02__f05,14,1.0,14.0,105.0,6.444748353951657,115.91738361147064,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,tuned_rf_reference,step16__filament_diameter__core_physics__publication_grouped__r03__f01,14,1.0,14.0,105.0,6.099929153115534,115.9199067277028,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,tuned_rf_reference,step16__filament_diameter__core_physics__publication_grouped__r03__f02,14,1.0,14.0,105.0,7.91365224383442,173.95543818777568,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,tuned_rf_reference,step16__filament_diameter__core_physics__publication_grouped__r03__f03,14,1.0,14.0,105.0,4.259792390313927,112.6889470776411,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,tuned_rf_reference,step16__filament_diameter__core_physics__publication_grouped__r03__f04,14,1.0,14.0,105.0,5.235002005310283,185.6316387123981,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,tuned_rf_reference,step16__filament_diameter__core_physics__publication_grouped__r03__f05,14,1.0,14.0,105.0,3.037265966428816,177.72824239256877,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,tuned_rf_reference,step16__filament_diameter__core_physics__publication_grouped__r04__f01,14,1.0,14.0,105.0,2.127665219168917,156.07175854039593,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,tuned_rf_reference,step16__filament_diameter__core_physics__publication_grouped__r04__f02,14,1.0,14.0,105.0,5.26452786580845,190.2918124742261,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,tuned_rf_reference,step16__filament_diameter__core_physics__publication_grouped__r04__f03,14,1.0,14.0,105.0,4.3518838832091085,88.03072885334126,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,tuned_rf_reference,step16__filament_diameter__core_physics__publication_grouped__r04__f04,14,1.0,14.0,105.0,4.413176598808756,233.74996770988668,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,tuned_rf_reference,step16__filament_diameter__core_physics__publication_grouped__r04__f05,14,1.0,14.0,105.0,3.119232922741131,156.2050956812181,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,tuned_rf_reference,step16__filament_diameter__core_physics__publication_grouped__r05__f01,14,1.0,14.0,105.0,6.222235152467573,100.96245163426256,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,tuned_rf_reference,step16__filament_diameter__core_physics__publication_grouped__r05__f02,14,1.0,14.0,105.0,3.037518852863463,111.66858991749828,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,tuned_rf_reference,step16__filament_diameter__core_physics__publication_grouped__r05__f03,14,1.0,14.0,105.0,3.617801800215459,205.5985185593041,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,tuned_rf_reference,step16__filament_diameter__core_physics__publication_grouped__r05__f04,14,1.0,14.0,105.0,7.502416973403279,78.26134960821167,14,105.0,True,True,True,True
filament_diameter,filament_diameter,core_physics,tuned_rf_reference,step16__filament_diameter__core_physics__publication_grouped__r05__f05,14,1.0,14.0,105.0,5.596871713219746,153.8583056903017,14,105.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,matched_fixed_rf,step16__filament_diameter__full_retrospective__publication_grouped__r01__f01,40,1.0,37.5,820.0,0.0,180.35934299227708,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,matched_fixed_rf,step16__filament_diameter__full_retrospective__publication_grouped__r01__f02,40,1.0,38.5,820.0,0.0,133.85767586671267,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,matched_fixed_rf,step16__filament_diameter__full_retrospective__publication_grouped__r01__f03,40,1.0,39.0,820.0,0.0,149.99398631352204,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,matched_fixed_rf,step16__filament_diameter__full_retrospective__publication_grouped__r01__f04,40,1.0,39.5,820.0,0.0,181.17573510110245,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,matched_fixed_rf,step16__filament_diameter__full_retrospective__publication_grouped__r01__f05,40,1.0,39.5,820.0,0.0,216.3577192946049,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,matched_fixed_rf,step16__filament_diameter__full_retrospective__publication_grouped__r02__f01,40,1.0,38.5,820.0,0.0,198.8507946353775,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,matched_fixed_rf,step16__filament_diameter__full_retrospective__publication_grouped__r02__f02,40,1.0,38.5,820.0,0.0,146.92816481926727,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,matched_fixed_rf,step16__filament_diameter__full_retrospective__publication_grouped__r02__f03,40,1.0,39.0,820.0,0.0,140.2696927858337,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,matched_fixed_rf,step16__filament_diameter__full_retrospective__publication_grouped__r02__f04,40,1.0,38.5,820.0,0.0,205.1241301311304,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,matched_fixed_rf,step16__filament_diameter__full_retrospective__publication_grouped__r02__f05,40,1.0,39.5,820.0,0.0,201.84413097902316,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,matched_fixed_rf,step16__filament_diameter__full_retrospective__publication_grouped__r03__f01,40,1.0,39.0,820.0,0.0,151.8802415072355,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,matched_fixed_rf,step16__filament_diameter__full_retrospective__publication_grouped__r03__f02,40,1.0,38.5,820.0,0.0,166.11409809463848,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,matched_fixed_rf,step16__filament_diameter__full_retrospective__publication_grouped__r03__f03,40,1.0,39.5,820.0,0.0,186.3278346631376,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,matched_fixed_rf,step16__filament_diameter__full_retrospective__publication_grouped__r03__f04,40,1.0,39.0,820.0,0.0,175.6733366938785,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,matched_fixed_rf,step16__filament_diameter__full_retrospective__publication_grouped__r03__f05,40,1.0,38.0,820.0,0.0,161.31581365603398,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,matched_fixed_rf,step16__filament_diameter__full_retrospective__publication_grouped__r04__f01,40,1.0,37.5,820.0,0.0,167.8322140830091,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,matched_fixed_rf,step16__filament_diameter__full_retrospective__publication_grouped__r04__f02,40,1.0,39.5,820.0,0.0,168.79965586204213,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,matched_fixed_rf,step16__filament_diameter__full_retrospective__publication_grouped__r04__f03,40,1.0,39.0,820.0,0.0,146.9555800955862,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,matched_fixed_rf,step16__filament_diameter__full_retrospective__publication_grouped__r04__f04,40,1.0,39.0,820.0,0.0,196.0349024709505,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,matched_fixed_rf,step16__filament_diameter__full_retrospective__publication_grouped__r04__f05,40,1.0,39.0,820.0,0.0,149.82775956175743,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,matched_fixed_rf,step16__filament_diameter__full_retrospective__publication_grouped__r05__f01,40,1.0,39.0,820.0,0.0,164.82207930006254,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,matched_fixed_rf,step16__filament_diameter__full_retrospective__publication_grouped__r05__f02,40,1.0,39.0,820.0,0.0,184.27507995129048,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,matched_fixed_rf,step16__filament_diameter__full_retrospective__publication_grouped__r05__f03,40,1.0,38.5,820.0,0.0,186.8710579126012,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,matched_fixed_rf,step16__filament_diameter__full_retrospective__publication_grouped__r05__f04,40,1.0,39.5,820.0,0.0,141.73211868183853,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,matched_fixed_rf,step16__filament_diameter__full_retrospective__publication_grouped__r05__f05,40,1.0,37.0,820.0,0.0,150.5609221765427,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,tuned_rf_reference,step16__filament_diameter__full_retrospective__publication_grouped__r01__f01,40,1.0,36.5,820.0,0.0,65.78623186366687,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,tuned_rf_reference,step16__filament_diameter__full_retrospective__publication_grouped__r01__f02,40,1.0,37.0,820.0,0.0,129.79622504597293,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,tuned_rf_reference,step16__filament_diameter__full_retrospective__publication_grouped__r01__f03,40,1.0,38.0,820.0,0.0,149.05556904413467,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,tuned_rf_reference,step16__filament_diameter__full_retrospective__publication_grouped__r01__f04,40,1.0,40.0,820.0,0.0,177.91639927632937,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,tuned_rf_reference,step16__filament_diameter__full_retrospective__publication_grouped__r01__f05,40,1.0,37.5,820.0,0.0,211.10272911911943,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,tuned_rf_reference,step16__filament_diameter__full_retrospective__publication_grouped__r02__f01,40,1.0,37.0,820.0,0.0,192.80707638684933,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,tuned_rf_reference,step16__filament_diameter__full_retrospective__publication_grouped__r02__f02,40,1.0,39.0,820.0,0.0,150.6309712996995,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,tuned_rf_reference,step16__filament_diameter__full_retrospective__publication_grouped__r02__f03,40,1.0,37.5,820.0,0.0,142.83052147861346,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,tuned_rf_reference,step16__filament_diameter__full_retrospective__publication_grouped__r02__f04,40,1.0,38.5,820.0,0.0,209.09622484834472,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,tuned_rf_reference,step16__filament_diameter__full_retrospective__publication_grouped__r02__f05,40,1.0,40.0,820.0,0.0,78.28197909774619,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,tuned_rf_reference,step16__filament_diameter__full_retrospective__publication_grouped__r03__f01,40,1.0,40.0,820.0,0.0,78.96413915057386,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,tuned_rf_reference,step16__filament_diameter__full_retrospective__publication_grouped__r03__f02,40,1.0,39.0,820.0,0.0,169.51217759927457,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,tuned_rf_reference,step16__filament_diameter__full_retrospective__publication_grouped__r03__f03,40,1.0,37.5,820.0,0.0,190.6233302334732,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,tuned_rf_reference,step16__filament_diameter__full_retrospective__publication_grouped__r03__f04,40,1.0,39.5,820.0,0.0,162.60127676507182,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,tuned_rf_reference,step16__filament_diameter__full_retrospective__publication_grouped__r03__f05,40,1.0,39.0,820.0,0.0,165.57617514566044,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,tuned_rf_reference,step16__filament_diameter__full_retrospective__publication_grouped__r04__f01,40,1.0,36.5,820.0,0.0,161.38937098383838,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,tuned_rf_reference,step16__filament_diameter__full_retrospective__publication_grouped__r04__f02,40,1.0,40.0,820.0,0.0,160.1976886353292,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,tuned_rf_reference,step16__filament_diameter__full_retrospective__publication_grouped__r04__f03,40,1.0,36.5,820.0,0.0,54.50526441251938,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,tuned_rf_reference,step16__filament_diameter__full_retrospective__publication_grouped__r04__f04,40,1.0,37.5,820.0,0.0,202.42665176470217,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,tuned_rf_reference,step16__filament_diameter__full_retrospective__publication_grouped__r04__f05,40,1.0,37.0,820.0,0.0,151.4026256441829,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,tuned_rf_reference,step16__filament_diameter__full_retrospective__publication_grouped__r05__f01,40,1.0,37.0,820.0,0.0,164.57573469630017,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,tuned_rf_reference,step16__filament_diameter__full_retrospective__publication_grouped__r05__f02,40,1.0,39.5,820.0,0.0,78.26940121817674,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,tuned_rf_reference,step16__filament_diameter__full_retrospective__publication_grouped__r05__f03,40,1.0,39.5,820.0,0.0,192.93920298573423,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,tuned_rf_reference,step16__filament_diameter__full_retrospective__publication_grouped__r05__f04,40,1.0,36.0,820.0,0.0,52.97886091938173,40,820.0,True,True,True,True
filament_diameter,filament_diameter,full_retrospective,tuned_rf_reference,step16__filament_diameter__full_retrospective__publication_grouped__r05__f05,40,1.0,36.5,820.0,0.0,153.82552737683318,40,820.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,matched_fixed_rf,step16__filament_diameter__prospective_design__publication_grouped__r01__f01,38,1.0,35.5,741.0,0.0,163.96029510983297,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,matched_fixed_rf,step16__filament_diameter__prospective_design__publication_grouped__r01__f02,38,1.0,36.5,741.0,0.0,131.99429834287557,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,matched_fixed_rf,step16__filament_diameter__prospective_design__publication_grouped__r01__f03,38,1.0,37.0,741.0,0.0,148.04395100511186,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,matched_fixed_rf,step16__filament_diameter__prospective_design__publication_grouped__r01__f04,38,1.0,37.5,741.0,0.0,182.16913661134916,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,matched_fixed_rf,step16__filament_diameter__prospective_design__publication_grouped__r01__f05,38,1.0,37.5,741.0,0.0,219.9724710671736,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,matched_fixed_rf,step16__filament_diameter__prospective_design__publication_grouped__r02__f01,38,1.0,36.5,741.0,0.0,202.37443009597223,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,matched_fixed_rf,step16__filament_diameter__prospective_design__publication_grouped__r02__f02,38,1.0,36.5,741.0,0.0,152.38092153278646,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,matched_fixed_rf,step16__filament_diameter__prospective_design__publication_grouped__r02__f03,38,1.0,37.0,741.0,0.0,147.97179771136783,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,matched_fixed_rf,step16__filament_diameter__prospective_design__publication_grouped__r02__f04,38,1.0,36.5,741.0,0.0,203.37842854950756,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,matched_fixed_rf,step16__filament_diameter__prospective_design__publication_grouped__r02__f05,38,1.0,37.5,741.0,0.0,200.2123152113587,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,matched_fixed_rf,step16__filament_diameter__prospective_design__publication_grouped__r03__f01,38,1.0,37.0,741.0,0.0,158.1368771511019,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,matched_fixed_rf,step16__filament_diameter__prospective_design__publication_grouped__r03__f02,38,1.0,36.5,741.0,0.0,159.9449747483435,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,matched_fixed_rf,step16__filament_diameter__prospective_design__publication_grouped__r03__f03,38,1.0,37.5,741.0,0.0,187.14747159379507,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,matched_fixed_rf,step16__filament_diameter__prospective_design__publication_grouped__r03__f04,38,1.0,37.0,741.0,0.0,170.3933427984218,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,matched_fixed_rf,step16__filament_diameter__prospective_design__publication_grouped__r03__f05,38,1.0,36.0,741.0,0.0,163.66706913765242,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,matched_fixed_rf,step16__filament_diameter__prospective_design__publication_grouped__r04__f01,38,1.0,35.5,741.0,0.0,150.12146163037616,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,matched_fixed_rf,step16__filament_diameter__prospective_design__publication_grouped__r04__f02,38,1.0,37.5,741.0,0.0,168.1541176744142,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,matched_fixed_rf,step16__filament_diameter__prospective_design__publication_grouped__r04__f03,38,1.0,37.0,741.0,0.0,143.1963826218636,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,matched_fixed_rf,step16__filament_diameter__prospective_design__publication_grouped__r04__f04,38,1.0,37.0,741.0,0.0,198.1825995143657,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,matched_fixed_rf,step16__filament_diameter__prospective_design__publication_grouped__r04__f05,38,1.0,37.0,741.0,0.0,156.67081744841,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,matched_fixed_rf,step16__filament_diameter__prospective_design__publication_grouped__r05__f01,38,1.0,37.0,741.0,0.0,163.1938313915119,38,741.0,True,True,True,True
