dataset,target_key,feature_set,model_variant,model_display_name,task_id,original_feature,task_macro_publication_mean_absolute_shap,task_feature_count,task_rank
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f02,final_collagen_conc_pctw_or_v,0.0045346210418295,46,35.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f02,final_cs_aema_conc_pctw_or_v,0.0014684136858856,46,41.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f02,final_fibroin_or_fibrinogen_concentration_pct_wv,0.048082656673947,46,26.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f02,final_gelatin_conc_pctw_or_v,0.2432976330374396,46,18.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f02,final_gellan_conc_pctw_or_v,0.0017540107305027,46,39.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f02,final_gelma_conc_pctw_or_v,0.1173567512881759,46,21.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f02,final_hyaluronic_acid_conc_pctw_or_v,0.0285668193676892,46,30.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f02,final_meha_conc_pctw_or_v,0.002779040702321,46,38.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f02,final_nano_or_methylcellulose_concentration_pct_wv,2.880012540136292,46,1.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f02,final_norha_conc_pctw_or_v,0.0049583055424172,46,34.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f02,final_p127_conc_pctw_or_v,0.0,46,45.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f02,final_pegda_conc_pctw_or_v,0.0690710400163172,46,23.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f02,final_pegma_conc_pctw_or_v,0.0,46,45.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f02,final_pegta_conc_pctw_or_v,0.0,46,45.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f02,final_tcp_conc_pctw_or_v,0.00050851754798,46,42.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f02,inner_nozzle_outer_diameter_um,0.0381111686879197,46,28.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f02,matrigel_used,0.0536963520774399,46,25.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f02,nozzle_movement_speed_mm_or_s,0.2488818430271972,46,17.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f02,outer_nozzle_inner_diameter_um,0.3162679862745412,46,14.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f02,photocrosslinking_duration_s,1.905027498135336,46,2.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f02,photoinitiator_used,0.0390814010890312,46,27.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f02,physical_crosslinking_duration_s,0.3786996532288991,46,12.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f02,precrosslinking_solution_used,0.0043361704709237,46,36.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f02,primary_or_not_primary,0.0568299487638426,46,24.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f02,saline_solution_used,0.1916859244416371,46,19.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f02,source_nacl2_concentration_mm,0.037132018414515,46,29.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f02,srcl2_conc_mm,0.0003357474559745,46,43.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f02,substrate_temperature_degc,0.3154702626796759,46,15.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f02,syringe_temperature_degc,0.3210050244925133,46,13.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f03,bacl2_conc_mm,0.0084710402147207,46,34.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f03,cacl2_conc_mm,0.1542579059787276,46,21.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f03,cell_culture_medium_used,0.1790170934116987,46,20.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f03,cell_density_cells_or_ml,0.4801082920784892,46,13.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f03,conical_or_straight_nozzle,0.7782215458136361,46,5.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f03,days_observed,0.7948515519498152,46,4.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f03,di_water_used,0.1832346057517767,46,19.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f03,enzymatic_crosslinker_used,0.016938306303531,46,32.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f03,etoh_solution_used,0.043605781847981,46,29.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f03,extrusion_pressure_kpa,2.4560069393564885,46,1.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f03,extrusion_rate_lengthwise_mm_or_s,0.7721973322855339,46,6.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f03,extrusion_rate_volume_wise_ml_or_s,1.55420469824964,46,2.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f03,fiber_diameter_um,0.7468400269906457,46,8.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f03,fiber_spacing_um,0.4624744850875799,46,14.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f03,final_agarose_conc_pctw_or_v,0.0,46,44.5
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f03,final_alginate_conc_pctw_or_v,0.5308243861110709,46,10.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f03,final_chitosan_conc_pctw_or_v,0.0,46,44.5
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f03,final_collagen_conc_pctw_or_v,0.0006248824427626,46,42.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f03,final_cs_aema_conc_pctw_or_v,0.0013362588854984,46,41.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f03,final_fibroin_or_fibrinogen_concentration_pct_wv,0.0758443607445377,46,25.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f03,final_gelatin_conc_pctw_or_v,0.3970689174375072,46,16.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f03,final_gellan_conc_pctw_or_v,0.0090293922353687,46,33.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f03,final_gelma_conc_pctw_or_v,0.074687417269052,46,26.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f03,final_hyaluronic_acid_conc_pctw_or_v,0.0960130308617489,46,24.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f03,final_meha_conc_pctw_or_v,0.0016978425140154,46,39.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f03,final_nano_or_methylcellulose_concentration_pct_wv,0.496114678024791,46,11.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f03,final_norha_conc_pctw_or_v,0.0026299385811305,46,37.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f03,final_p127_conc_pctw_or_v,0.0014021494348934,46,40.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f03,final_pegda_conc_pctw_or_v,0.0570586803288305,46,28.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f03,final_pegma_conc_pctw_or_v,0.0,46,44.5
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f03,final_pegta_conc_pctw_or_v,0.0,46,44.5
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f03,final_tcp_conc_pctw_or_v,0.0017589541942558,46,38.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f03,inner_nozzle_outer_diameter_um,0.0733083494196649,46,27.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f03,matrigel_used,0.0420010743698468,46,30.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f03,nozzle_movement_speed_mm_or_s,0.6555795414609165,46,9.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f03,outer_nozzle_inner_diameter_um,0.7612051203702743,46,7.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f03,photocrosslinking_duration_s,0.4866717528046878,46,12.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f03,photoinitiator_used,0.017630196563176,46,31.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f03,physical_crosslinking_duration_s,0.4096614801341764,46,15.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f03,precrosslinking_solution_used,0.0079074329703317,46,35.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f03,primary_or_not_primary,0.1521133481404623,46,22.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f03,saline_solution_used,0.1219728862530537,46,23.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f03,source_nacl2_concentration_mm,0.1886410824615776,46,18.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f03,srcl2_conc_mm,0.0048530694996354,46,36.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f03,substrate_temperature_degc,0.2315360810383556,46,17.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f03,syringe_temperature_degc,1.2921833933989064,46,3.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f04,bacl2_conc_mm,0.0209069374388973,46,28.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f04,cacl2_conc_mm,0.3803572766528832,46,12.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f04,cell_culture_medium_used,0.1669174189746656,46,22.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f04,cell_density_cells_or_ml,0.454515664980274,46,11.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f04,conical_or_straight_nozzle,0.1337185779738023,46,23.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f04,days_observed,0.8316251668685621,46,6.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f04,di_water_used,0.30940447623165,46,16.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f04,enzymatic_crosslinker_used,0.0081126583559581,46,31.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f04,etoh_solution_used,0.000922867165238,46,42.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f04,extrusion_pressure_kpa,1.829662406305145,46,2.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f04,extrusion_rate_lengthwise_mm_or_s,0.4993119544998982,46,10.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f04,extrusion_rate_volume_wise_ml_or_s,0.3451683179594434,46,14.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f04,fiber_diameter_um,0.3669485401540389,46,13.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f04,fiber_spacing_um,0.1933334500531605,46,19.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f04,final_agarose_conc_pctw_or_v,0.0063036876490977,46,33.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f04,final_alginate_conc_pctw_or_v,1.0877097796637745,46,4.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f04,final_chitosan_conc_pctw_or_v,0.0046369818831951,46,35.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f04,final_collagen_conc_pctw_or_v,0.0039899327519115,46,37.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f04,final_cs_aema_conc_pctw_or_v,0.0,46,44.5
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f04,final_fibroin_or_fibrinogen_concentration_pct_wv,0.06013555662178,46,25.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f04,final_gelatin_conc_pctw_or_v,0.2631766650997212,46,17.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f04,final_gellan_conc_pctw_or_v,0.007513651102037,46,32.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f04,final_gelma_conc_pctw_or_v,0.1677059375756617,46,21.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f04,final_hyaluronic_acid_conc_pctw_or_v,0.3111019570223051,46,15.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f04,final_meha_conc_pctw_or_v,0.0012746038538627,46,40.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f04,final_nano_or_methylcellulose_concentration_pct_wv,1.8748970444458104,46,1.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f04,final_norha_conc_pctw_or_v,0.0027617328595023,46,38.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f04,final_p127_conc_pctw_or_v,0.0010276816906376,46,41.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f04,final_pegda_conc_pctw_or_v,0.0052699919950099,46,34.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f04,final_pegma_conc_pctw_or_v,0.0,46,44.5
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f04,final_pegta_conc_pctw_or_v,0.0,46,44.5
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f04,final_tcp_conc_pctw_or_v,0.0015398897277522,46,39.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f04,inner_nozzle_outer_diameter_um,0.052842921479193,46,26.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f04,matrigel_used,0.0,46,44.5
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f04,nozzle_movement_speed_mm_or_s,1.312575257280575,46,3.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f04,outer_nozzle_inner_diameter_um,0.6321497437203148,46,8.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f04,photocrosslinking_duration_s,0.2395722643151053,46,18.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f04,photoinitiator_used,0.027340905494008,46,27.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f04,physical_crosslinking_duration_s,0.6562502251767934,46,7.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f04,precrosslinking_solution_used,0.0119229903550865,46,30.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f04,primary_or_not_primary,0.1732186512884858,46,20.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f04,saline_solution_used,0.9054671547287036,46,5.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f04,source_nacl2_concentration_mm,0.0041325866580584,46,36.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f04,srcl2_conc_mm,0.0121538726331591,46,29.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f04,substrate_temperature_degc,0.1126078407341427,46,24.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f04,syringe_temperature_degc,0.6100412087829159,46,9.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f05,bacl2_conc_mm,0.0119456074247133,46,34.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f05,cacl2_conc_mm,0.1797864631419204,46,19.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f05,cell_culture_medium_used,1.079143872350413,46,6.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f05,cell_density_cells_or_ml,1.6799042683950491,46,1.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f05,conical_or_straight_nozzle,1.2755819031904605,46,5.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f05,days_observed,0.2926641709199327,46,17.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f05,di_water_used,0.0921660887781774,46,23.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f05,enzymatic_crosslinker_used,0.0196445787212962,46,33.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f05,etoh_solution_used,0.0571242102279899,46,28.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f05,extrusion_pressure_kpa,1.356741101179866,46,2.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f05,extrusion_rate_lengthwise_mm_or_s,0.9425249594771656,46,7.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f05,extrusion_rate_volume_wise_ml_or_s,0.9028797823981064,46,8.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f05,fiber_diameter_um,0.3714033858665109,46,14.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f05,fiber_spacing_um,0.4178628584094767,46,13.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f05,final_agarose_conc_pctw_or_v,0.0112738648541719,46,35.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f05,final_alginate_conc_pctw_or_v,0.5687285513910677,46,9.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f05,final_chitosan_conc_pctw_or_v,0.000914229378352,46,43.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f05,final_collagen_conc_pctw_or_v,0.008065083833028,46,37.0
cell_viability,cell_viability,full_retrospective,matched_fixed_rf,Matched fixed Random Forest,step16__cell_viability__full_retrospective__publication_grouped__r04__f05,final_cs_aema_conc_pctw_or_v,0.0030163962580105,46,38.0
