dataset,target_family,target_key,target_column,target_label,unit,feature_set,validation_design,model_key,meta_primary_source_id,repeat_count,source_rows,source_mae,source_rmse,source_bias,source_true_mean,source_predicted_mean
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,doi:10.1016/j.jmbbm.2017.12.018,5,3,18.12332216679527,18.724955553779687,-18.12332216679527,92.33333333333333,74.21001116653807
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,doi:10.1016/j.mtbio.2020.100078,5,5,8.454024520287295,8.706399371916524,-8.454024520287295,94.24,85.7859754797127
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,doi:10.1021/acs.biomac.5b00188,5,2,15.040862385400374,16.388674171862895,15.040862385400374,78.65,93.69086238540038
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,doi:10.1021/acs.biomac.9b01204,5,12,6.716738946847248,7.575760278042468,4.568621312720767,76.18333333333334,80.7519546460541
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,doi:10.1021/acsami.7b04216,5,3,21.104043390026927,21.132881738229287,-21.104043390026927,95.33333333333333,74.22928994330641
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,doi:10.1021/acsami.7b16059,5,12,10.151306035462827,11.736388960216905,-1.9084104877898813,83.68333333333334,81.77492284554344
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,doi:10.1021/acsami.9b09782,5,6,6.1005628032214405,6.96906049017722,-0.3998123336341545,80.48333333333333,80.08352099969918
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,doi:10.1021/acsbiomaterials.9b00167,5,12,13.941814852993508,15.722688179821088,-11.379449677850507,90.45833333333333,79.07888365548283
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,doi:10.1038/s41598-017-17286-1,5,2,4.961099221382229,5.170373045274372,-4.961099221382229,86.02250000000001,81.06140077861778
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,doi:10.1038/s41598-018-26407-3,5,20,3.9411316428122425,4.777450362300525,-3.0398039598042588,88.425,85.38519604019574
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,doi:10.1038/s41598-019-55034-9,5,15,14.66876684367802,18.058850180968175,3.0320701565266317,80.19066666666666,83.2227368231933
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,doi:10.1038/s41598-020-65050-9,5,18,14.152966513518939,17.418113427249004,12.230294698035419,56.42222222222223,68.65251692025764
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,doi:10.1038/srep29977,5,3,16.592067834486066,17.844258399309428,-6.947668942653176,77.76666666666667,70.81899772401349
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,doi:10.1039/c3bm00012e,5,6,12.305059652352023,12.603938939298335,-12.305059652352023,95.5,83.19494034764799
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,doi:10.1039/c4bm00234b,5,3,21.889289196690086,29.44563585059571,19.762325382544677,61.666666666666664,81.42899204921135
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,doi:10.1088/0960-1317/22/8/085014,5,4,14.175658544685664,14.246780868750061,-14.175658544685664,93.05,78.87434145531434
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,doi:10.1088/1758-5082/5/2/025004,5,3,24.192748692705464,24.226705431069618,-24.192748692705464,96.16666666666667,71.97391797396119
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,doi:10.1088/1758-5082/6/2/024105,5,9,7.495787044768486,9.484287116022966,2.137073094349289,85.5,87.63707309434929
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,doi:10.1088/1758-5082/6/3/035001,5,4,20.0475311371843,25.126572027146516,11.383661817473367,73.5,84.88366181747337
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,doi:10.1088/1758-5090/7/4/044101,5,3,21.06848593940896,25.630464692899274,6.587141145671447,79.94333333333333,86.53047447900478
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,doi:10.1088/1758-5090/7/4/044102,5,10,8.387014218638978,9.973671914088998,-0.5600228218579163,76.914,76.35397717814207
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,doi:10.1088/1758-5090/7/4/045012,5,11,14.464966741636033,15.08956959363438,-11.551805319318865,88.35454545454546,76.80274013522659
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,doi:10.1088/1758-5090/8/3/035020,5,14,34.29961765610387,42.962081280911555,29.0307741308364,51.50714285714285,80.53791698797926
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,doi:10.1088/1758-5090/8/4/045001,5,4,14.97684630328646,16.519889390017255,-14.730569607915038,75.7,60.96943039208496
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,doi:10.1088/1758-5090/8/4/045002,5,4,5.867769908259335,7.240949917289413,0.3633639594004407,75.375,75.73836395940044
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,doi:10.1088/1758-5090/8/4/045005,5,1,12.934869269975133,12.934869269975133,-12.934869269975133,86.92,73.98513073002486
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,doi:10.1088/1758-5090/aa7b1d,5,8,5.032854391745573,5.612136646834137,-5.032854391745573,92.2125,87.17964560825443
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,doi:10.1088/1758-5090/aacd30,5,6,12.810745360797716,13.335140821775672,-12.810745360797716,94.76666666666667,81.95592130586894
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,doi:10.1088/1758-5090/ab0692,5,4,15.715786623357664,19.83803161905691,-14.949972025069235,86.405,71.45502797493077
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,doi:10.1088/1758-5090/ab15cb,5,6,4.139427050402644,5.004979099948586,-2.844089549201578,81.38333333333334,78.53924378413176
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,doi:10.1088/1758-5090/ab19fd,5,8,10.115728264696724,14.471099068215967,6.894901167237036,81.4925,88.38740116723703
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,doi:10.1088/1758-5090/ab2622,5,9,3.1777570078440203,3.777277986081643,-0.3604692195682014,87.54444444444444,87.18397522487625
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,doi:10.1088/1758-5090/ab38ef,5,1,22.865154605576052,22.865154605576052,-22.865154605576052,95.0,72.13484539442395
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,doi:10.1088/1758-5090/ab7553,5,4,16.80947093077254,18.803649522784085,16.80947093077254,53.775,70.58447093077254
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,doi:10.1088/1758-5090/abc39b,5,14,6.062297084398264,6.830630377976308,-0.19660701446605017,73.65071428571427,73.45410727124823
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,doi:10.1089/biores.2013.0031,5,4,11.234092105001768,13.669735626164279,-10.870540741004367,97.0,86.12945925899564
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,doi:10.1089/ten.a.2007.0004,5,21,10.741068074421488,12.93306755555705,6.674377072076846,60.94285714285714,67.61723421493399
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,doi:10.1089/ten.a.2007.0158,5,9,9.142374057333509,11.74398748020764,-0.4338617909315966,82.33333333333333,81.89947154240174
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,doi:10.1089/ten.tec.2007.0392,5,6,8.814104528956374,9.127214443706354,-8.814104528956374,82.0,73.18589547104362
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,doi:10.1089/ten.tec.2015.0307,5,10,4.209576035014772,4.787926801607102,-2.1243209927807785,83.31,81.18567900721922
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,doi:10.1115/1.3128729,5,4,6.6334143900188405,6.788362446192613,-0.29064730674153194,80.33500000000001,80.04435269325847
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,doi:10.1115/1.4024575,5,30,16.508877940069016,19.71826815736918,3.63511758984165,68.81833333333334,72.45345092317498
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,doi:10.1115/1.4043960,5,2,17.689787467124,17.703426505875207,-17.689787467124,98.03,80.340212532876
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,doi:10.18063/ijb.v5i2.2.204,5,19,14.057648732511542,16.83929198888213,13.09747995926239,62.04736842105264,75.14484838031503
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,doi:10.18063/ijb.v6i1.250,5,2,33.61399566361135,33.62500272037671,33.61399566361135,55.05,88.66399566361136
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,doi:10.3390/ma13194237,5,3,8.123973141540668,9.289358921847812,-8.123973141540668,98.27,90.14602685845932
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,core_physics,random_rowwise,ridge,doi:10.3390/polym12102346,5,2,10.52270367796639,10.570544492660732,-10.52270367796639,91.0,80.47729632203361
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1002/adfm.201700798,1,4,8.605908165078283,9.553797494057882,-8.605908165078283,87.5,78.89409183492171
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1002/adhm.201500677,1,7,12.02487326074784,12.96844840031713,-11.26260880846029,90.0,78.7373911915397
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1002/adhm.201601451,1,9,12.943536164441916,15.264613250913078,12.943536164441916,83.11111111111111,96.05464727555301
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1002/adhm.201801631,1,3,8.284516320164604,9.005471190624228,8.284516320164604,77.80333333333334,86.08784965349794
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1002/adhm.201901544,1,4,4.514130632249152,5.718059651289046,4.392284886187664,80.975,85.36728488618766
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1002/adhm.201901792,1,4,11.596129417917602,12.386644722154658,-11.596129417917602,92.975,81.3788705820824
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1002/adma.201305506,1,10,5.546802364428378,7.577719416469984,2.7351763458440432,74.65,77.38517634584404
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1002/adma.201503310,1,9,20.03682585380152,27.612581992923886,18.892572707824606,61.388888888888886,80.2814615967135
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1002/adma.201604983,1,15,13.333911290661058,13.915490970354192,-13.333911290661058,92.08,78.74608870933893
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1002/adma.201703443,1,13,12.11617431282586,12.156069438599163,-12.11617431282586,96.76923076923077,84.65305645640491
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1002/biot.200900004,1,12,13.409765854869482,17.188959187737634,10.839932710202147,67.91666666666667,78.7565993768688
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1002/jbm.a.34420,1,2,4.370564270317232,4.654227330177758,-4.370564270317232,83.0,78.62943572968277
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1002/jbm.a.36036,1,4,22.765727210595742,30.35725949631417,13.856454421191486,63.925,77.78145442119148
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1002/mabi.201600472,1,42,8.803435871836365,11.199467738299388,-3.5950743098754985,92.12452380952381,88.52944949964831
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1002/smll.201905505,1,18,14.038350765412185,15.983071949450336,-7.409340190088914,86.60555555555555,79.19621536546664
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1002/term.1682,1,4,9.180197958096471,10.702491705476541,-9.180197958096471,90.5,81.31980204190353
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1007/s00289-020-03421-y,1,1,20.131488829025045,20.131488829025045,-20.131488829025045,95.25,75.11851117097495
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1007/s10439-016-1704-5,1,30,14.086191510104275,16.089382703368134,8.841981706804011,69.51666666666667,78.35864837347069
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1007/s10856-019-6258-2,1,3,9.489472227892799,10.08128490749919,-9.489472227892799,88.46666666666665,78.97719443877386
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1007/s13205-018-1341-9,1,3,11.42270498503708,11.665130235336123,-11.42270498503708,88.85666666666667,77.43396168162958
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1016/j.actbio.2014.06.034,1,9,24.545578469770163,29.85781330889118,1.2771316749703936,74.44444444444444,75.72157611941483
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1016/j.actbio.2014.09.023,1,4,15.103074924194601,15.646504803984287,-15.103074924194601,92.05,76.9469250758054
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1016/j.actbio.2014.09.033,1,4,13.24666607360307,15.188325551739435,-13.24666607360307,93.0,79.75333392639693
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1016/j.actbio.2018.10.028,1,8,8.776250667142925,9.983287874157671,2.826698847042941,83.0625,85.88919884704293
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1016/j.actbio.2020.07.016,1,6,5.649764830638762,6.558792534435623,-5.649764830638762,88.61666666666667,82.9669018360279
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1016/j.addma.2020.101640,1,4,17.197625272008892,17.22222875792739,-17.197625272008892,96.2,79.00237472799111
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1016/j.biomaterials.2015.05.031,1,6,12.268584027301578,14.872887827457866,4.338994121667366,75.05,79.38899412166737
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1016/j.biomaterials.2016.07.038,1,9,7.663568479408743,8.184399074085524,-2.094169296632572,80.98888888888888,78.89471959225631
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1016/j.jmbbm.2017.12.018,1,3,19.094460059375887,19.245337519860172,-19.094460059375887,92.33333333333333,73.23887327395744
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1016/j.mtbio.2020.100078,1,5,12.026288520148242,12.139095960226832,-12.026288520148242,94.24,82.21371147985175
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1021/acs.biomac.5b00188,1,2,5.232912117826459,5.339187959164763,-1.0599805801971058,78.65,77.5900194198029
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1021/acs.biomac.9b01204,1,12,6.552832838016694,7.2279984206549255,4.325695740145257,76.18333333333334,80.50902907347859
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1021/acsami.7b04216,1,3,18.670167225831477,18.769316014343595,-18.670167225831477,95.33333333333333,76.66316610750185
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1021/acsami.7b16059,1,12,11.726125892453863,12.360186836585699,-2.235693462015803,83.68333333333334,81.44763987131753
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1021/acsami.9b09782,1,6,6.505003681956161,7.653413932986394,-2.582362546404267,80.48333333333333,77.90097078692907
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1021/acsbiomaterials.9b00167,1,12,14.678406492845335,16.646951434388445,-13.807325879291342,90.45833333333333,76.65100745404199
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1038/s41598-017-17286-1,1,2,6.950989484261534,7.022909728902575,-6.950989484261534,86.02250000000001,79.07151051573847
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1038/s41598-018-26407-3,1,20,15.394536880256643,16.171572584406615,-15.394536880256643,88.425,73.03046311974336
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1038/s41598-019-55034-9,1,15,15.628217790160571,17.56970195314548,-0.6906014321335107,80.19066666666666,79.50006523453315
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1038/s41598-020-65050-9,1,18,13.143136088131248,15.865940736307863,10.324404502105487,56.422222222222224,66.74662672432771
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1038/srep29977,1,3,12.733988203308016,13.610748615298153,-2.856332865314419,77.76666666666667,74.91033380135225
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1039/c3bm00012e,1,6,15.06025629976867,15.170642009511266,-15.06025629976867,95.5,80.43974370023133
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1039/c4bm00234b,1,3,20.857391394241706,28.042495780465394,18.65081167165182,61.666666666666664,80.31747833831848
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1088/0960-1317/22/8/085014,1,4,11.081173107190068,11.213759015562783,-11.081173107190068,93.05,81.96882689280993
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1088/1758-5082/5/2/025004,1,3,18.0386923128078,18.07944619396473,-18.0386923128078,96.16666666666667,78.12797435385886
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1088/1758-5082/6/2/024105,1,9,8.494844186266143,9.569811595592403,-3.9293800855784107,85.5,81.57061991442158
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1088/1758-5082/6/3/035001,1,4,16.253209599909482,20.773068160816518,9.550829618162188,73.5,83.0508296181622
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1088/1758-5090/7/4/044101,1,3,18.7822214098593,20.602615851544133,1.7199000754257388,79.94333333333333,81.66323340875907
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1088/1758-5090/7/4/044102,1,10,9.255654548640962,10.910145912810695,4.1977674239164084,76.914,81.1117674239164
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1088/1758-5090/7/4/045012,1,11,13.863254375261295,14.407106440093465,-10.895869082430309,88.35454545454546,77.45867637211515
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1088/1758-5090/8/3/035020,1,14,34.966570227481455,44.23130283655467,31.669064145490843,51.50714285714286,83.17620700263369
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1088/1758-5090/8/4/045001,1,4,7.815475223472475,7.903367009791373,-0.22782140471015566,75.7,75.47217859528985
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1088/1758-5090/8/4/045002,1,4,6.918176910340488,7.324147563554649,3.7091925969867563,75.375,79.08419259698675
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1088/1758-5090/8/4/045005,1,1,5.666146417765162,5.666146417765162,-5.666146417765162,86.92,81.25385358223484
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1088/1758-5090/aa7b1d,1,8,8.856654579540768,9.897976823853329,-8.856654579540768,92.2125,83.35584542045923
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1088/1758-5090/aacd30,1,6,9.959102048404445,10.558749816347566,-9.959102048404445,94.76666666666667,84.80756461826222
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1088/1758-5090/ab0692,1,4,13.700284642158177,17.41165190368043,-12.332699298076836,86.405,74.07230070192317
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1088/1758-5090/ab15cb,1,6,3.234880651298345,3.95640411397387,-1.517413391491715,81.38333333333334,79.86591994184163
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1088/1758-5090/ab19fd,1,8,9.354037268496054,12.28953462327702,1.560363461813417,81.4925,83.05286346181342
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1088/1758-5090/ab2622,1,9,6.67068644882727,7.220189880428514,-6.67068644882727,87.54444444444444,80.87375799561717
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1088/1758-5090/ab38ef,1,1,18.27780872879879,18.27780872879879,-18.27780872879879,95.0,76.72219127120121
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1088/1758-5090/ab7553,1,4,18.634750880797732,19.816841388580652,18.634750880797732,53.775,72.40975088079773
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1088/1758-5090/abc39b,1,14,7.716887684005809,9.400356968736395,6.990737078878828,73.65071428571427,80.64145136459311
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1089/biores.2013.0031,1,4,20.635359001009917,20.71279772621074,-20.635359001009917,97.0,76.36464099899008
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1089/ten.a.2007.0004,1,21,18.58135116155655,21.124527605617377,17.71205602289183,60.94285714285714,78.65491316574897
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1089/ten.a.2007.0158,1,9,5.9857738578333795,8.737917043544899,-3.451945832599228,82.33333333333333,78.8813875007341
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1089/ten.tec.2007.0392,1,6,4.389101199532071,4.814687866433438,-4.389101199532071,82.0,77.61089880046792
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1089/ten.tec.2015.0307,1,10,3.737344999605638,4.201561891069261,-1.4228144434109296,83.31,81.88718555658906
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1115/1.3128729,1,4,5.022964430642865,5.945685911525652,-3.17707468195092,80.33500000000001,77.15792531804908
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1115/1.4024575,1,30,19.01734266323941,22.17749339279062,10.34485072163012,68.81833333333334,79.16318405496345
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,full_retrospective,leave_one_publication_out,elastic_net,doi:10.1115/1.4043960,1,2,18.8452197037983,18.85018590982564,-18.8452197037983,98.03,79.1847802962017
