dataset,target_family,target_key,target_column,target_label,unit,feature_set,validation_design,repeat,model_key,model_display_name,feature_set_display_name,validation_display_name,prediction_rows,publication_count,mae,median_absolute_error,rmse,bias,r2,pearson_r,calibration_intercept,calibration_slope,macro_publication_mae,macro_publication_rmse,macro_publication_absolute_bias,publication_mean_mae,publication_mean_rmse,publication_mean_r2,publication_mean_pearson_r
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,prospective_design,publication_grouped,2,rbf_svr,RBF-SVR,Prospective design,Publication-grouped,608,75,12.770607120118484,9.728737946075235,17.631385161823673,5.274201347396641,-0.07688220778813859,0.1415854680424036,6.949263661609728,0.8561416385856577,11.59192610909965,13.387115380279553,9.495727184287134,9.495727184287134,12.092338250851018,-0.08895718327093727,0.019733596802069285
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,prospective_design,publication_grouped,2,ridge,Ridge regression,Prospective design,Publication-grouped,608,75,14.254917300585099,11.609365739145218,18.722382799163398,2.021745357091691,-0.21427646387747212,0.1788552127182643,57.571114811390856,0.2707346608494995,14.824573580078498,16.4406026414382,12.006636862140272,12.00663686214027,19.719693152963668,-1.8959465102895456,-0.024390428125579983
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,prospective_design,publication_grouped,3,elastic_net,Elastic Net,Prospective design,Publication-grouped,608,75,13.15389389317078,11.072257612571029,17.063067139560314,0.11039421330880342,-0.008578103523886771,0.27465204518347974,40.86121180430219,0.48660314716513436,12.758221619324138,14.436953232574618,10.322817575295378,10.322817575295382,12.451545507477185,-0.15461381774979466,0.25619524259452947
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,prospective_design,publication_grouped,3,random_forest,Random Forest,Prospective design,Publication-grouped,608,75,12.419007653973104,10.37318978956229,16.563471231909304,1.6293748768844971,0.049618329967138775,0.24498582475180447,8.455976102072354,0.8759854338094872,11.20176740026689,12.936563190754638,8.994205661764063,8.994205661764063,11.175023754741032,0.06999102390488121,0.29279570816887845
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,prospective_design,publication_grouped,3,rbf_svr,RBF-SVR,Prospective design,Publication-grouped,608,75,12.921766442506105,10.091802909147304,17.852274731080186,5.137965029564747,-0.10403402818639118,0.03402767156831568,60.61037914022169,0.22496290565595536,11.486210515495456,13.304046008430413,9.459544205135513,9.459544205135513,12.172554642046121,-0.10345263415693928,-0.026402427637726485
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,prospective_design,publication_grouped,3,ridge,Ridge regression,Prospective design,Publication-grouped,608,75,14.422748379555724,11.863240182939734,18.842051475067983,0.45358693842089043,-0.2298487607446158,0.2714571225415554,53.21847160280959,0.3303392675933372,13.726680422244117,15.50918332699363,11.297178103218108,11.297178103218108,15.042121496263931,-0.6850330156068316,0.21154496979793083
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,prospective_design,publication_grouped,4,elastic_net,Elastic Net,Prospective design,Publication-grouped,608,75,14.195722825575327,12.38980031472554,18.070541484869537,-1.0290452515987378,-0.13119550013734171,0.04723609250217319,70.57491258532994,0.11592928066944387,13.695798968339325,15.236502691377794,11.03533921442945,11.03533921442945,13.879489611908305,-0.4346211283325023,-1.7642892646246265e-05
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,prospective_design,publication_grouped,4,random_forest,Random Forest,Prospective design,Publication-grouped,608,75,12.810878959114946,10.587890238095191,16.865678241704174,1.6296587396955722,0.014621782895802404,0.1891766736381261,28.166089576447742,0.6336177182472481,11.940532004208018,13.648194658467482,9.733967292168414,9.733967292168412,11.807051058066932,-0.03818108689926181,0.20314101811000462
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,prospective_design,publication_grouped,4,rbf_svr,RBF-SVR,Prospective design,Publication-grouped,608,75,12.903257974551476,10.142952521924762,17.647400121150824,4.955367277222625,-0.07883940594976924,0.09857450704207237,26.77132879972608,0.62520108748518,11.747853350335301,13.557713559839506,9.671985565211257,9.671985565211255,12.266172764332612,-0.12049103156538488,-0.05069088961797127
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,prospective_design,publication_grouped,4,ridge,Ridge regression,Prospective design,Publication-grouped,608,75,15.026388547529123,12.194493552775207,19.9978439443457,-0.6060922753219558,-0.3853569442158191,0.10135108803477773,68.70403534041695,0.1389648122257783,14.827539021058385,16.43868375388488,12.084021677169323,12.084021677169321,16.748410586610426,-1.0889951340791084,0.024275168293762674
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,prospective_design,publication_grouped,5,elastic_net,Elastic Net,Prospective design,Publication-grouped,608,75,13.36241364888463,11.660387165888103,17.067995847117768,0.2728177445312059,-0.009160848047025771,0.16559457355326446,42.51674725118295,0.46491215811276276,13.000175559411963,14.559377594456167,10.308922595155542,10.308922595155542,12.735125793629562,-0.20780468129783114,0.054867995606339634
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,prospective_design,publication_grouped,5,random_forest,Random Forest,Prospective design,Publication-grouped,608,75,12.887355488221873,10.211397777777805,17.379444331072175,2.7598369138441137,-0.046326222414035056,0.10071475712809157,49.40466160864987,0.3673532490908875,11.728034094917044,13.486994804824493,9.53605876339396,9.536058763393958,12.004978366059522,-0.07327989418184133,0.12934512469487114
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,prospective_design,publication_grouped,5,rbf_svr,RBF-SVR,Prospective design,Publication-grouped,608,75,12.609744807139984,9.720671690163236,17.48467523559444,4.987631513414894,-0.05903539688651982,0.166201768912709,-17.889792142894166,1.1523598087546185,11.322995541174265,13.178832908448666,9.238870223026892,9.238870223026892,11.913702803628599,-0.057021337936008276,0.05336021144301636
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,prospective_design,publication_grouped,5,ridge,Ridge regression,Prospective design,Publication-grouped,608,75,13.820772746479358,11.656139815469324,17.73350667611857,0.26303271505629316,-0.08939300302872177,0.18673336420915213,51.98867428315751,0.34650715130826637,13.554697553386818,15.17320028219457,10.808260819086081,10.80826081908608,14.45578467110176,-0.5562292407291936,0.0692610153733594
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,prospective_design,random_rowwise,1,elastic_net,Elastic Net,Prospective design,Random row-wise,608,75,10.82052277724749,8.225261312434768,14.835007744890376,-0.3710850463936641,0.23762106006753536,0.4997051635462422,14.43998417889081,0.8226388679677199,12.102846842252426,13.687128662853757,7.258049586203991,7.258049586203991,14.063420472007042,-0.47289623989319685,0.3494954355437022
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,prospective_design,random_rowwise,1,random_forest,Random Forest,Prospective design,Random row-wise,608,75,7.978119008775617,5.14947777777796,12.246351041742757,-0.08399045273277175,0.4804722562132542,0.6965350969784581,7.192929779412858,0.9107035602723517,7.986808808173793,9.31622669607034,2.5438913635038642,2.5438913635038647,3.905984985047456,0.8863808936142817,0.9506676757460042
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,prospective_design,random_rowwise,1,rbf_svr,RBF-SVR,Prospective design,Random row-wise,608,75,8.349550588377625,4.912175091318844,13.184394509731813,1.2991117786496893,0.3978347139706254,0.6436378373203899,9.864818419652607,0.8621629116337446,7.969456906203824,9.5275185756162,2.9726261791612365,2.9726261791612374,4.674285644449375,0.8372875714147966,0.9173199320127772
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,prospective_design,random_rowwise,1,ridge,Ridge regression,Prospective design,Random row-wise,608,75,10.936591800228685,8.69418801617988,14.98469720217555,-0.3942178308274048,0.22215819764697708,0.48937241123093567,16.995189547516663,0.7906569651774717,12.354882632188595,13.937330736613422,7.3840551970261235,7.384055197026124,14.718208427336162,-0.6132442571393797,0.32860823349041823
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,prospective_design,random_rowwise,2,elastic_net,Elastic Net,Prospective design,Random row-wise,608,75,10.934467306563405,8.173950540047727,15.380030864063132,-0.10755887008863926,0.18057398075046405,0.4611002974183106,22.3531508818958,0.7204870753423693,12.396340224240452,14.056425813179795,7.505278896352419,7.505278896352415,16.26885621429108,-0.971080093609124,0.25954320361645045
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,prospective_design,random_rowwise,2,random_forest,Random Forest,Prospective design,Random row-wise,608,75,7.609007325882867,4.833691317310713,11.793979248464503,-0.09725343609299238,0.5181453497349249,0.7205787415354252,3.531369957116831,0.9568563661253172,7.577378955594048,8.969547392961081,2.4439279258913214,2.443927925891322,3.9206392264834604,0.8855267555925811,0.94980700458098
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,prospective_design,random_rowwise,2,rbf_svr,RBF-SVR,Prospective design,Random row-wise,608,75,8.32697738260689,4.945508701446222,13.138870179122158,1.3937332577155852,0.40198596174167645,0.6471031902298284,9.472880097361328,0.865990335137378,7.932643968798748,9.450239123662305,3.0138339604905573,3.0138339604905564,4.872941701462906,0.8231631942550403,0.9125870087395838
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,prospective_design,random_rowwise,2,ridge,Ridge regression,Prospective design,Random row-wise,608,75,11.043505444901673,8.349361189663696,15.527784681510816,-0.09945109747448097,0.164754130865858,0.4441149158714561,23.067860012082377,0.7114343735259882,12.528546793453383,14.237664223255306,7.775460503298874,7.775460503298873,16.640383886002343,-1.0621341400092628,0.23037597970205195
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,prospective_design,random_rowwise,3,elastic_net,Elastic Net,Prospective design,Random row-wise,608,75,10.89252530404461,8.39189005015097,15.000446892485789,0.2380319885931775,0.22052223458058062,0.4882441412330025,16.864883618041596,0.7860332335847467,12.092615028298791,13.731700741001532,7.2316217086071095,7.231621708607109,13.969274777120377,-0.45324203173923117,0.32279442233064076
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,prospective_design,random_rowwise,3,random_forest,Random Forest,Prospective design,Random row-wise,608,75,7.807607986824451,5.119117757936415,11.959836070673903,-0.011596723019005214,0.5044975685218062,0.7121090664525682,5.337231967085747,0.9331646835496704,8.00559427213296,9.378585043091718,2.868316834150991,2.868316834150991,5.211751599089451,0.7977178099814524,0.8957839144538918
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,prospective_design,random_rowwise,3,rbf_svr,RBF-SVR,Prospective design,Random row-wise,608,75,8.396809863827015,4.893966233262049,13.241296150361903,1.73512149433973,0.3926258085572675,0.6407265075814141,7.946599456827291,0.8811032754121402,8.126083548651723,9.667041933945894,3.497794020991526,3.497794020991525,6.4531910725338,0.6898732136173852,0.8438768546855688
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,prospective_design,random_rowwise,3,ridge,Ridge regression,Prospective design,Random row-wise,608,75,10.828170464062703,8.284910479894435,14.988290444838151,0.20254690109184412,0.2217851090993076,0.49581152577512694,18.788852906837636,0.7623017469737198,12.10785514378463,13.751622436978781,7.231656411091569,7.231656411091567,14.45225425200008,-0.5554692030462534,0.3254549203709178
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,prospective_design,random_rowwise,4,elastic_net,Elastic Net,Prospective design,Random row-wise,608,75,10.951844157525526,8.30616801089068,15.270074811371645,-0.04809942993632534,0.19224870019867424,0.4640446273000078,19.692228872433713,0.7533583747948497,12.535546180944046,14.025653848610931,7.916208766095303,7.916208766095303,16.46164743551855,-1.0180727691932612,0.2252960692300621
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,prospective_design,random_rowwise,4,random_forest,Random Forest,Prospective design,Random row-wise,608,75,7.793594255122936,4.878202222222242,11.8036279504802,-0.22481246807807012,0.517356612764753,0.7208274201612892,4.932766694605514,0.9407578971674714,8.04738843615454,9.340274252879377,2.7633823657792966,2.7633823657792975,4.401061923880592,0.85575353172935,0.930007763352178
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,prospective_design,random_rowwise,4,rbf_svr,RBF-SVR,Prospective design,Random row-wise,608,75,8.443278349713568,4.870731592506139,13.229411183051514,1.3041088849671894,0.39371563884658556,0.6428299864620115,11.142846397793285,0.8463313367412695,8.455798385887354,9.944919626548359,3.1347853373067416,3.1347853373067407,5.388431947050409,0.783770454776624,0.8871045355751526
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,prospective_design,random_rowwise,4,ridge,Ridge regression,Prospective design,Random row-wise,608,75,11.042554524547032,8.460317280133761,15.459944145537444,-0.06942242625372905,0.1720365279062458,0.45023964120723414,22.365736261722073,0.71998394025062,12.767808906962571,14.341815968702727,8.090598067053236,8.090598067053238,17.229696938112845,-1.210779899117305,0.20604065395907264
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,prospective_design,random_rowwise,5,elastic_net,Elastic Net,Prospective design,Random row-wise,608,75,10.56543653096939,8.055998507340576,14.538781711099944,-0.13496910602414158,0.26776350925173,0.5291926670874807,13.881757536371296,0.8272139109615304,11.855072168567624,13.493217181471248,7.125779252075449,7.125779252075447,14.53818550152502,-0.5740214347780785,0.3359191517629256
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,prospective_design,random_rowwise,5,random_forest,Random Forest,Prospective design,Random row-wise,608,75,7.365856202950561,4.700548412698424,11.058712050913607,-0.015300346151002514,0.5763527067977305,0.7592352557632617,0.9693388749566298,0.988026511789195,7.5165758256826845,8.898571160791299,2.7428126035541593,2.742812603554161,4.624388441737643,0.8407428849050855,0.9197461486782121
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,prospective_design,random_rowwise,5,rbf_svr,RBF-SVR,Prospective design,Random row-wise,608,75,8.011530290256669,4.608425196824399,12.630091093299534,1.420723112365936,0.44740328130447016,0.6765704048919933,4.973443201277499,0.9211718551906,7.521146279657196,9.08499961443266,2.8476361494345674,2.847636149434567,4.9385795185526655,0.8183671773299421,0.9104017346750292
cell_viability,raw_outcome,cell_viability,cell_viability_percent,Cell viability,%,prospective_design,random_rowwise,5,ridge,Ridge regression,Prospective design,Random row-wise,608,75,10.615577973517187,8.240025724865284,14.636253566857917,-0.16279390439015295,0.2579123812874522,0.5234460595504102,15.638027946552766,0.8054206866549839,12.009127691526107,13.650177035930822,7.344281571157344,7.344281571157344,15.313635304152683,-0.7464124971342141,0.3108352259409836
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,core_physics,leave_one_publication_out,1,elastic_net,Elastic Net,Core physics,LOPO,286,54,0.7692280236902227,0.7111169408327619,1.0906461535525047,0.008662002187197535,-0.053045688280462855,-0.7002550203005677,35.23280329543789,-18.99846161289183,0.7883968329544613,0.820776019968389,0.723186456672662,0.723186456672662,1.1224051728224225,-0.03291597622842901,-0.714178812552944
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,core_physics,leave_one_publication_out,1,random_forest,Random Forest,Core physics,LOPO,286,54,0.7928732120901791,0.6457048375400308,1.083904192762163,0.023545275444166326,-0.04006686976410667,0.09767108457277483,1.209935840597626,0.3058991564439025,0.8679200311767852,0.9029151806874256,0.8106012376265342,0.8106012376265342,1.1500787858035333,-0.08447828614372765,0.03742076051930544
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,core_physics,leave_one_publication_out,1,rbf_svr,RBF-SVR,Core physics,LOPO,286,54,0.7996301842425831,0.7095694418333082,1.0867113931084174,-0.027172104366685993,-0.04546117846183351,0.12427693446796478,1.1732787222750554,0.3361194335561469,0.842784275144263,0.8786426693676739,0.7790053912095969,0.779005391209597,1.138916725497157,-0.06352968725309038,0.09421760968864872
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,core_physics,leave_one_publication_out,1,ridge,Ridge regression,Core physics,LOPO,286,54,0.953587538610158,0.7427397521906514,1.4371770181990182,0.05767253083226802,-0.8285211908513965,-0.1154655751414159,2.0148153442869607,-0.14425007929280387,1.02809835892249,1.0658505494658943,0.983390144182925,0.9833901441829249,1.6062422855840546,-1.11537703561845,-0.13474756061188178
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,core_physics,publication_grouped,1,elastic_net,Elastic Net,Core physics,Publication-grouped,286,54,0.7879521356169379,0.7390317073170731,1.1043831518660594,0.0002466747159757565,-0.0797395642280041,-0.3771340540199988,8.789695865601455,-4.011959853661377,0.814065420710467,0.8453711548300505,0.7511027738235792,0.7511027738235795,1.1361342285212803,-0.058339398681502175,-0.2613277742680777
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,core_physics,publication_grouped,1,random_forest,Random Forest,Core physics,Publication-grouped,286,54,0.8397345664725431,0.6827537604660336,1.1451262120490653,0.048349057904323416,-0.16087693322002639,-0.06986626385892372,2.1296591502288087,-0.2087314512066868,0.8988715205511314,0.9360910750938186,0.8514001815017053,0.8514001815017053,1.1842508226812052,-0.14988144442319506,-0.0502398158720265
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,core_physics,publication_grouped,1,rbf_svr,RBF-SVR,Core physics,Publication-grouped,286,54,0.8267651719496322,0.668797280210075,1.163164577090012,-0.04186823389583648,-0.1977379372263408,-0.13108339522122267,2.4317470835043387,-0.3962194082760499,0.8665488778424096,0.9010886309187891,0.8158792333390704,0.8158792333390702,1.1632982578184963,-0.10955243542045201,0.009486127907801246
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,core_physics,publication_grouped,1,ridge,Ridge regression,Core physics,Publication-grouped,286,54,1.1663476420052377,0.8171941810407956,2.389050652271483,0.24086827820208512,-4.052777629152161,-0.13613237874977005,1.8988258317626734,-0.0728429211722039,1.3458066291970654,1.3823558185629996,1.3071346143352698,1.3071346143352698,2.968310163805328,-6.224108065175583,-0.1568675197639205
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,core_physics,publication_grouped,2,elastic_net,Elastic Net,Core physics,Publication-grouped,286,54,0.7765260140316592,0.7206296236952466,1.095906615891947,0.0004602005833958615,-0.06322839765722521,-0.3349498118380881,8.757534542840284,-3.9931355389594767,0.7938982040672969,0.8251164423373382,0.7284355163425688,0.7284355163425689,1.1217156752433863,-0.031647317938531705,-0.1386001634321836
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,core_physics,publication_grouped,2,random_forest,Random Forest,Core physics,Publication-grouped,286,54,0.7869713797974714,0.6254194109033611,1.0671955680864638,0.056318871979344015,-0.00824829476815303,0.15944578502460002,0.8924497956946643,0.4757795140408483,0.8908713519241628,0.9273565619202551,0.8393891170600446,0.8393891170600448,1.1624351777691853,-0.10790663681553925,0.0460165057289264
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,core_physics,publication_grouped,2,rbf_svr,RBF-SVR,Core physics,Publication-grouped,286,54,0.793643444015836,0.668460573945612,1.1105626504619874,0.042244114407945454,-0.09185658387139184,0.03726496140716737,1.5567392245632121,0.10959381927457634,0.8464204714931848,0.8819226538880772,0.7675851572457966,0.7675851572457966,1.1533405668373853,-0.0906384673876528,0.053263525721274824
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,core_physics,publication_grouped,2,ridge,Ridge regression,Core physics,Publication-grouped,286,54,0.9908360662196272,0.7664692336321115,1.47884084903821,-0.0678761620296962,-0.9360757563401712,0.032290730439895124,1.6990187919385953,0.03234796712260904,1.0390947832037154,1.0799630048445277,0.9785702927817709,0.978570292781771,1.6099204111627283,-1.125076108860203,-0.096646056732534
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,core_physics,publication_grouped,3,elastic_net,Elastic Net,Core physics,Publication-grouped,286,54,0.855159074284729,0.7754317526584703,1.281886739084835,0.0658296652228724,-0.4547178902048803,-0.1663850030426938,2.3297123715640513,-0.31668297822989716,0.9049731112570188,0.9362296807778926,0.8375030467804291,0.8375030467804291,1.4085979419785963,-0.6268210180106835,-0.1455960661528459
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,core_physics,publication_grouped,3,random_forest,Random Forest,Core physics,Publication-grouped,286,54,0.8143204310175837,0.7274480732961558,1.104766760333577,0.07148491363661713,-0.08048979149241098,0.039709737676542664,1.5257741345810543,0.12480477629327988,0.8650887047372472,0.9047308441931712,0.8115827793772133,0.8115827793772133,1.1656578645658375,-0.11405818044189386,-0.010344407596772876
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,core_physics,publication_grouped,3,rbf_svr,RBF-SVR,Core physics,Publication-grouped,286,54,0.8600549772965326,0.6792510457726968,1.15770156156238,-0.0003513713847960424,-0.18651356663288987,0.030383531074436275,1.6385767707787446,0.0655774235465835,0.8570652337385669,0.8994226654035775,0.8140227661089917,0.8140227661089917,1.1549194406357923,-0.09362658591566797,0.11500641854402464
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,core_physics,publication_grouped,3,ridge,Ridge regression,Core physics,Publication-grouped,286,54,1.1505232643575818,0.8172630354847332,2.511016827763516,0.3296162832699079,-4.5818571320085235,-0.13522188151995665,1.895310659209612,-0.06805220818411038,1.2752674704393907,1.3163815139714312,1.23646848732175,1.2364684873217497,3.1248888587099404,-7.006354708538941,-0.13990218869579288
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,core_physics,publication_grouped,4,elastic_net,Elastic Net,Core physics,Publication-grouped,286,54,0.7584498868493669,0.6442265666839633,1.0868011285660781,0.00048368862051044334,-0.04563384401279125,-0.28404638458885734,8.735098888687507,-3.9802911527998526,0.7828662335932388,0.815124590366845,0.7153841677700037,0.7153841677700037,1.1218499465865515,-0.03189431272463272,-0.194464660691589
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,core_physics,publication_grouped,4,random_forest,Random Forest,Core physics,Publication-grouped,286,54,0.7751857108659392,0.603653040504834,1.064593527639671,0.062073043100034864,-0.003337658696827228,0.17207226830100847,0.845173793238644,0.5003101368054502,0.8658843340850758,0.9019884251397323,0.8066412345302729,0.8066412345302729,1.140619338411518,-0.06671189161203972,0.11156927094674304
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,core_physics,publication_grouped,4,rbf_svr,RBF-SVR,Core physics,Publication-grouped,286,54,0.8194466291802177,0.6859409397499425,1.1116133890638606,-0.005196239250165468,-0.09392364165964451,0.021591945273663874,1.638728333360935,0.06567245675820702,0.84542926767623,0.8818342600080616,0.7830540196621228,0.7830540196621227,1.1374635072189192,-0.0608173647133563,0.08192134039430055
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,core_physics,publication_grouped,4,ridge,Ridge regression,Core physics,Publication-grouped,286,54,0.9583129380710936,0.7186744150607307,1.4790835633032378,0.11064259082421285,-0.936711324077862,-0.08303391836469345,1.9288945613937865,-0.0940611241508724,1.039656516178695,1.0729956687500837,0.9848600513934661,0.9848600513934661,1.686592620774078,-1.3323088883387495,-0.10403439910159343
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,core_physics,publication_grouped,5,elastic_net,Elastic Net,Core physics,Publication-grouped,286,54,0.7514386287484909,0.6383033302062364,1.0864663694380186,0.00037951359019966686,-0.04498978585844626,-0.28258266678092775,8.759095590850993,-3.9942092682745196,0.7762784518894769,0.8102742344005073,0.7058186208195096,0.7058186208195096,1.126026611895233,-0.039592133742821556,-0.2511471199337748
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,core_physics,publication_grouped,5,random_forest,Random Forest,Core physics,Publication-grouped,286,54,0.7825128129178627,0.5975530055740091,1.0818077860621522,0.023817026742417008,-0.03604752085458718,0.09858407004785928,1.190750580174254,0.3166466081071435,0.8625205917720419,0.8967557866693526,0.802479862471979,0.802479862471979,1.1492632086400507,-0.08294071824338944,0.0392013832938672
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,core_physics,publication_grouped,5,rbf_svr,RBF-SVR,Core physics,Publication-grouped,286,54,0.8152487704255484,0.7462786653635256,1.0740566108066147,-0.02107174889681064,-0.02125410495779656,0.15761719039526087,1.018312735257291,0.4243836414328885,0.8127480593668531,0.8449703445399958,0.7464135999106958,0.7464135999106958,1.0801878039292037,0.04332546354195632,0.23416897667247952
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,core_physics,publication_grouped,5,ridge,Ridge regression,Core physics,Publication-grouped,286,54,0.8997792338270704,0.7060601003622989,1.3637535717025577,0.0167625800310068,-0.6464603336331884,-0.0859357256624695,1.9641061855263477,-0.11893930856013772,0.9780122243337009,1.0145837117138758,0.9215314833404931,0.9215314833404931,1.5139001678196722,-0.8791443818682372,-0.1266848925110895
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,core_physics,random_rowwise,1,elastic_net,Elastic Net,Core physics,Random row-wise,286,54,0.7640153707198662,0.5637218870483109,1.3210066557218647,0.0905376621353203,-0.5448612564751254,0.17186859853921702,1.4108931203108763,0.1858123613121414,0.9484933796329256,0.9988313232878807,0.8796870366408469,0.8796870366408469,1.6047944281277589,-1.1115651772676194,0.03418352400760205
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,core_physics,random_rowwise,1,random_forest,Random Forest,Core physics,Random row-wise,286,54,0.3390411567389972,0.16487631987603113,0.5988097228484269,0.034055203003641205,0.6825632845260361,0.8269910156030269,-0.0738385608388421,1.0222551538491862,0.5001687702391449,0.55983800044124,0.36958769967895083,0.36958769967895094,0.6377044373875905,0.6665700912161805,0.8275292039577379
