dataset,target_key,target_label,unit,feature_set,validation_design,repeat,model_variant,model_display_name,meta_primary_source_id,source_rows,source_mae,source_mse,source_bias,source_seen_fraction,source_rmse
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1038/srep29977,3,11.23805554018511,139.47319792681552,-4.019172144414212,0.0,11.809877134281098
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1039/c3bm00012e,6,15.033460720912089,228.33397556954478,-15.033460720912089,0.0,15.110723859879936
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1039/c4bm00234b,3,23.54004209784044,936.124333814783,23.54004209784044,0.0,30.596149003016425
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/0960-1317/22/8/085014,4,2.272950873015855,5.395499415419774,-1.2183695238095105,0.0,2.3228214342518396
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5082/5/2/025004,3,14.091736402517276,210.90672561809382,-14.091736402517276,0.0,14.522628054801025
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5082/6/2/024105,9,7.847780629041754,80.77311558351205,-3.411576271711842,0.0,8.987386471244688
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5082/6/3/035001,4,23.19931886854956,735.9261699371798,-17.23049693706156,0.0,27.12795919226472
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/7/4/044101,3,19.682262804771472,454.27875082428204,0.4652362195048643,0.0,21.313815961115036
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/7/4/044102,10,8.257198543290036,113.33848864450313,1.3851958152403248,0.0,10.646055074275312
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/7/4/045012,11,7.619412949298194,93.98369234776418,-2.8723170662250537,0.0,9.694518675404375
